"from","to","type"
"P30876","P52298","io"
"P30876","Q12962","io"
"P30876","P61978","io"
"P30876","P29083","io"
"P30876","P19387","io"
"P30876","Q99459","io"
"P30876","P52435","io"
"P30876","P52657","io"
"P30876","P22626","io"
"P30876","Q9BUQ8","io"
"P30876","Q00403","io"
"P30876","Q12926","io"
"P30876","Q01081","io"
"P30876","P62306","io"
"P30876","Q9BUJ2","io"
"P30876","Q8IWZ8","io"
"P30876","Q13888","io"
"P30876","Q86U42","io"
"P30876","P11142","io"
"P30876","Q9HCS7","io"
"P30876","O75940","io"
"P30876","P62304","io"
"P30876","Q15365","io"
"P30876","Q92750","io"
"P30876","Q9UQ35","io"
"P30876","P52756","io"
"P30876","P31943","io"
"P30876","P32780","io"
"P30876","Q6P2Q9","io"
"P30876","P49848","io"
"P30876","P13984","io"
"P30876","O95400","io"
"P30876","Q05048","io"
"P30876","O75643","io"
"P30876","O43390","io"
"P30876","Q9NW64","io"
"P30876","Q8N684","io"
"P30876","Q8IZX4","io"
"P30876","P29084","io"
"P30876","P36954","io"
"P30876","P14678","io"
"P30876","Q07955","io"
"P30876","Q10570","io"
"P30876","Q15287","io"
"P30876","Q15428","io"
"P30876","Q9P2I0","io"
"P52434","O60231","io"
"P52434","O95926","io"
"P52434","Q86V81","io"
"P52434","Q15543","io"
"P52434","P62318","io"
"P52434","Q05519","io"
"P52434","P61978","io"
"P52434","P53803","io"
"P52434","P51946","io"
"P52434","P08579","io"
"P52434","Q7RTV0","io"
"P52434","Q15029","io"
"P52434","P62487","io"
"P52434","P49848","io"
"P52434","Q7L014","io"
"P52434","O15514","io"
"P52434","P14678","io"
"P52434","Q05048","io"
"P52434","P63162","io"
"P52434","Q9NW64","io"
"P52434","Q8N684","io"
"P52434","Q92917","io"
"P52434","Q12996","io"
"P52434","P62316","io"
"P52434","Q92759","io"
"P52434","Q15427","io"
"P52434","O43660","io"
"P52434","P52657","io"
"P52434","Q6P1X5","io"
"P52434","Q15545","io"
"P52434","Q15366","io"
"P52434","P62995","io"
"P52434","Q92733","io"
"P52434","Q15459","io"
"P52434","Q13888","io"
"P52434","Q13247","io"
"P52434","P35269","io"
"P52434","P19388","io"
"P52434","Q8IYB3","io"
"P52434","P52597","io"
"P52434","Q96DI7","io"
"P52434","Q13435","io"
"P52434","Q6P2Q9","io"
"P52434","Q9BXP5","io"
"P52434","P51003","io"
"P52434","Q8IWX8","io"
"P52434","Q8WU68","io"
"P52434","P83876","io"
"P52434","Q12874","io"
"P52434","P09651","io"
"P52434","P26599","io"
"P52434","Q9UQ35","io"
"P52434","Q86U42","io"
"P52434","P31943","io"
"P52434","Q9BWJ5","io"
"P52434","O60306","io"
"P52434","Q9BUJ2","io"
"P52434","P30876","io"
"P52434","Q16514","io"
"P52434","Q07955","io"
"P52434","O75937","io"
"P52434","Q86XP3","io"
"P52434","Q9HCG8","io"
"P52434","Q9BZJ0","io"
"P52434","P52435","io"
"P52434","Q92750","io"
"P52434","Q6ZYL4","io"
"P52434","Q00839","io"
"P52434","Q9UNP9","io"
"P52434","Q9HCS7","io"
"P52434","P62304","io"
"P52434","P52655","io"
"P52434","P52298","io"
"P52434","O60508","io"
"P52434","O43143","io"
"P52434","Q16629","io"
"P52434","Q9ULR0","io"
"P52434","P13984","io"
"P52434","Q92620","io"
"P52434","P67809","io"
"P52434","P33240","io"
"P52434","Q9P013","io"
"P52434","Q9NXE8","io"
"P52434","Q8IZX4","io"
"P52434","P07910","io"
"P52434","Q15393","io"
"P52434","O95639","io"
"P52434","Q96BP3","io"
"P52434","P36954","io"
"P52434","Q9UHX1","io"
"P52434","P09661","io"
"P52434","Q15428","io"
"P52434","Q15717","io"
"P52434","P62308","io"
"P52434","P29083","io"
"P52434","Q15542","io"
"P52434","Q8IWZ8","io"
"P52434","P51948","io"
"P52434","O95400","io"
"P52434","Q16594","io"
"P52434","Q9BUQ8","io"
"P52434","O00268","io"
"P52434","P61218","io"
"P52434","Q9Y3B4","io"
"P52434","P35637","io"
"P52434","Q5VWG9","io"
"P52434","Q13242","io"
"P52434","Q5H9L4","io"
"P52434","O15042","io"
"P52434","P62306","io"
"P52434","P52756","io"
"P52434","P38919","io"
"P52434","Q01130","io"
"P52434","Q08211","io"
"P52434","O43809","io"
"P52434","Q9Y3C6","io"
"P52434","Q6UN15","io"
"P52434","P19447","io"
"P52434","P51991","io"
"P52434","P24928","io"
"P52434","P52272","io"
"P52434","Q14103","io"
"P52434","O94906","io"
"P52434","P55769","io"
"P52434","O94913","io"
"P52434","P19387","io"
"P52434","P18074","io"
"P52434","Q10570","io"
"P52434","P17844","io"
"P52434","Q12926","io"
"P52434","Q13243","io"
"P52434","Q9Y333","io"
"P52434","Q8IX12","io"
"P52434","P50613","io"
"P52434","P62875","io"
"P52434","O75533","io"
"P52434","P26368","io"
"P52434","Q15365","io"
"P52434","Q92989","io"
"P52434","Q9UKF6","io"
"P52434","Q99459","io"
"P52434","P32780","io"
"P52434","Q9UMS4","io"
"P52434","Q15287","io"
"P52434","P38159","io"
"P52434","P14866","io"
"P52434","P21675","io"
"P52434","P22626","io"
"P52434","P84103","io"
"P52434","Q13889","io"
"P52434","Q12962","io"
"P52434","Q01081","io"
"P52434","Q8WYA6","io"
"P52434","Q13573","io"
"P52434","Q15544","io"
"P52434","O75940","io"
"P52434","O75934","io"
"P52434","Q9P2I0","io"
"P52434","Q9HBM6","io"
"P52434","Q9Y2W2","io"
"P52434","Q9BZI7","io"
"P52434","O60828","io"
"P52434","O43390","io"
"P52434","P62314","io"
"P52434","Q08170","io"
"P52434","Q00403","io"
"P52434","P11142","io"
"P52434","P55795","io"
"P52434","P20226","io"
"P52434","Q09161","io"
"P52434","P29084","io"
"P52434","Q13151","io"
"P52434","Q96I25","io"
"P52434","O75643","io"
"P52434","P41223","io"
"Q15287","Q12996","io"
"Q15287","P62306","io"
"Q15287","Q13435","io"
"Q15287","Q12874","io"
"Q15287","Q09161","io"
"Q15287","O43390","io"
"Q15287","P84103","io"
"Q15287","P09661","io"
"Q15287","Q9HCG8","io"
"Q15287","Q8WU68","io"
"Q15287","P36954","io"
"Q15287","Q16629","io"
"Q15287","Q9UQ35","io"
"Q15287","P51991","io"
"Q15287","P62308","io"
"Q15287","Q05519","io"
"Q15287","P14678","io"
"Q15287","P09651","io"
"Q15287","O43809","io"
"Q15287","Q9UNP9","io"
"Q15287","P24928","io"
"Q15287","Q15393","io"
"Q15287","O15042","io"
"Q15287","P53803","io"
"Q15287","Q86V81","io"
"Q15287","P35637","io"
"Q15287","O95639","io"
"Q15287","Q15366","io"
"Q15287","P31943","io"
"Q15287","P38159","io"
"Q15287","Q9Y333","io"
"Q15287","O75643","io"
"Q15287","Q01081","io"
"Q15287","O94913","io"
"Q15287","Q15365","io"
"Q15287","Q13151","io"
"Q15287","Q6P2Q9","io"
"Q15287","O75533","io"
"Q15287","Q08170","io"
"Q15287","Q01130","io"
"Q15287","P30876","io"
"Q15287","O75937","io"
"Q15287","P61978","io"
"Q15287","P52756","io"
"Q15287","Q05048","io"
"Q15287","Q9ULR0","io"
"Q15287","Q9P013","io"
"Q15287","P55795","io"
"Q15287","O95926","io"
"Q15287","Q9BZI7","io"
"Q15287","P63162","io"
"Q15287","Q86XP3","io"
"Q15287","P52435","io"
"Q15287","Q96I25","io"
"Q15287","Q8IX12","io"
"Q15287","Q9BUQ8","io"
"Q15287","P17844","io"
"Q15287","P52597","io"
"Q15287","P22626","io"
"Q15287","Q86U42","io"
"Q15287","Q92620","io"
"Q15287","Q9BZJ0","io"
"Q15287","O15514","io"
"Q15287","Q9NW64","io"
"Q15287","Q15717","io"
"Q15287","P62875","io"
"Q15287","Q12926","io"
"Q15287","P35269","io"
"Q15287","P38919","io"
"Q15287","Q8IYB3","io"
"Q15287","P55769","io"
"Q15287","Q9Y2W2","io"
"Q15287","Q9NXE8","io"
"Q15287","P14866","io"
"Q15287","P07910","io"
"Q15287","Q15459","io"
"Q15287","Q9BUJ2","io"
"Q15287","P13984","io"
"Q15287","P19388","io"
"Q15287","Q9BXP5","io"
"Q15287","Q6UN15","io"
"Q15287","P52272","io"
"Q15287","Q14103","io"
"Q15287","P26599","io"
"Q15287","Q92917","io"
"Q15287","Q15427","io"
"Q15287","P41223","io"
"Q15287","Q08211","io"
"Q15287","Q10570","io"
"Q15287","Q99459","io"
"Q15287","Q9Y3C6","io"
"Q15287","P62318","io"
"Q15287","P26368","io"
"Q15287","P61218","io"
"Q15287","Q13573","io"
"Q15287","Q8WYA6","io"
"Q15287","Q96BP3","io"
"Q15287","Q8IWX8","io"
"Q15287","P33240","io"
"Q15287","Q13243","io"
"Q15287","O75934","io"
"Q15287","O43660","io"
"Q15287","O75940","io"
"Q15287","Q15428","io"
"Q15287","O43143","io"
"Q15287","P19387","io"
"Q15287","Q8N684","io"
"Q15287","Q9BWJ5","io"
"Q15287","P62316","io"
"Q15287","Q13242","io"
"Q15287","P51003","io"
"Q15287","P83876","io"
"Q15287","Q7RTV0","io"
"Q15287","Q7L014","io"
"Q15287","P62487","io"
"Q15287","Q92733","io"
"Q15287","P52434","io"
"Q15287","Q9UHX1","io"
"Q15287","O94906","io"
"Q15287","P62314","io"
"Q15287","Q9UMS4","io"
"Q15287","P62995","io"
"Q15287","Q9UKF6","io"
"Q15287","Q13247","io"
"Q15287","O95400","io"
"Q15287","P62304","io"
"Q15287","O60306","io"
"Q15287","Q8IWZ8","io"
"Q15287","Q00839","io"
"Q15287","Q9Y3B4","io"
"Q15287","Q9HCS7","io"
"Q15287","Q9P2I0","io"
"Q15287","Q07955","io"
"Q15287","Q15029","io"
"Q15287","O60508","io"
"Q15287","P67809","io"
"Q15287","Q96DI7","io"
"Q15287","P08579","io"
"Q15287","P11142","io"
"Q15287","Q92989","io"
"Q15287","O60828","io"
"Q15287","P52298","io"
"Q15287","O60231","io"
"P53803","P49848","io"
"P53803","Q12874","io"
"P53803","P14866","io"
"P53803","Q92620","io"
"P53803","Q01081","io"
"P53803","O75934","io"
"P53803","O43809","io"
"P53803","Q05519","io"
"P53803","P62875","io"
"P53803","Q9P2I0","io"
"P53803","Q9BUQ8","io"
"P53803","Q92917","io"
"P53803","O94906","io"
"P53803","Q9Y3C6","io"
"P53803","Q12996","io"
"P53803","P35269","io"
"P53803","Q08211","io"
"P53803","Q15393","io"
"P53803","P11142","io"
"P53803","P83876","io"
"P53803","Q8WYA6","io"
"P53803","P20226","io"
"P53803","Q6ZYL4","io"
"P53803","P31943","io"
"P53803","Q16514","io"
"P53803","Q9BZI7","io"
"P53803","Q99459","io"
"P53803","Q15459","io"
"P53803","Q92989","io"
"P53803","Q5H9L4","io"
"P53803","P19387","io"
"P53803","Q9ULR0","io"
"P53803","O43660","io"
"P53803","Q9UHX1","io"
"P53803","Q15365","io"
"P53803","Q13151","io"
"P53803","P30876","io"
"P53803","Q15544","io"
"P53803","Q92750","io"
"P53803","P17844","io"
"P53803","O43390","io"
"P53803","P32780","io"
"P53803","O00268","io"
"P53803","Q86U42","io"
"P53803","P62306","io"
"P53803","P52435","io"
"P53803","Q9Y2W2","io"
"P53803","Q13242","io"
"P53803","Q15427","io"
"P53803","O60231","io"
"P53803","O60828","io"
"P53803","O75937","io"
"P53803","Q96BP3","io"
"P53803","Q96I25","io"
"P53803","P07910","io"
"P53803","P21675","io"
"P53803","Q15428","io"
"P53803","Q9NXE8","io"
"P53803","P61218","io"
"P53803","O95400","io"
"P53803","Q13573","io"
"P53803","Q16594","io"
"P53803","Q10570","io"
"P53803","Q6P1X5","io"
"P53803","P24928","io"
"P53803","P52272","io"
"P53803","Q15717","io"
"P53803","Q9BWJ5","io"
"P53803","Q9Y333","io"
"P53803","P13984","io"
"P53803","P09651","io"
"P53803","P51003","io"
"P53803","O75940","io"
"P53803","Q86XP3","io"
"P53803","Q86V81","io"
"P53803","Q6P2Q9","io"
"P53803","P63162","io"
"P53803","P09661","io"
"P53803","O60508","io"
"P53803","Q92759","io"
"P53803","P14678","io"
"P53803","P62308","io"
"P53803","Q00403","io"
"P53803","Q15287","io"
"P53803","Q9HCG8","io"
"P53803","Q8IZX4","io"
"P53803","Q8IWX8","io"
"P53803","Q92733","io"
"P53803","P51991","io"
"P53803","Q9UKF6","io"
"P53803","Q9BZJ0","io"
"P53803","Q01130","io"
"P53803","P62318","io"
"P53803","Q8IYB3","io"
"P53803","Q9P013","io"
"P53803","Q09161","io"
"P53803","Q9UQ35","io"
"P53803","Q9UNP9","io"
"P53803","P51946","io"
"P53803","Q16629","io"
"P53803","Q9Y3B4","io"
"P53803","P22626","io"
"P53803","Q12962","io"
"P53803","P51948","io"
"P53803","Q9HBM6","io"
"P53803","P26368","io"
"P53803","Q9BXP5","io"
"P53803","Q9BUJ2","io"
"P53803","Q8WU68","io"
"P53803","O60306","io"
"P53803","O15042","io"
"P53803","Q12926","io"
"P53803","P33240","io"
"P53803","Q9NW64","io"
"P53803","P26599","io"
"P53803","Q08170","io"
"P53803","P52597","io"
"P53803","P67809","io"
"P53803","P62316","io"
"P53803","O43143","io"
"P53803","Q05048","io"
"P53803","P55769","io"
"P53803","Q15542","io"
"P53803","Q15029","io"
"P53803","Q6UN15","io"
"P53803","P29083","io"
"P53803","P62314","io"
"P53803","P19447","io"
"P53803","Q9HCS7","io"
"P53803","P29084","io"
"P53803","Q9UMS4","io"
"P53803","O15514","io"
"P53803","Q13247","io"
"P53803","P35637","io"
"P53803","O75643","io"
"P53803","P52657","io"
"P53803","Q13889","io"
"P53803","P52756","io"
"P53803","P84103","io"
"P53803","Q7RTV0","io"
"P53803","Q15366","io"
"P53803","P38919","io"
"P53803","Q8N684","io"
"P53803","Q07955","io"
"P53803","Q96DI7","io"
"P53803","Q13888","io"
"P53803","P19388","io"
"P53803","P61978","io"
"P53803","P62304","io"
"P53803","P52434","io"
"P53803","P52298","io"
"P53803","Q15543","io"
"P53803","P38159","io"
"P53803","Q8IX12","io"
"P53803","O75533","io"
"P53803","P52655","io"
"P53803","Q8IWZ8","io"
"P53803","O95926","io"
"P53803","Q13243","io"
"P53803","P62487","io"
"P53803","O94913","io"
"P53803","P50613","io"
"P53803","P62995","io"
"P53803","Q00839","io"
"P53803","Q14103","io"
"P53803","Q13435","io"
"P53803","P08579","io"
"P53803","Q5VWG9","io"
"P53803","O95639","io"
"P53803","P18074","io"
"P53803","P55795","io"
"P53803","P36954","io"
"P53803","P41223","io"
"P53803","Q15545","io"
"P53803","Q7L014","io"
"O15514","Q9ULR0","io"
"O15514","Q96I25","io"
"O15514","O75643","io"
"O15514","P52657","io"
"O15514","P62318","io"
"O15514","P52272","io"
"O15514","Q15459","io"
"O15514","P13984","io"
"O15514","Q15365","io"
"O15514","Q12874","io"
"O15514","Q9P2I0","io"
"O15514","Q92989","io"
"O15514","Q6UN15","io"
"O15514","P62487","io"
"O15514","P51948","io"
"O15514","Q92733","io"
"O15514","P19447","io"
"O15514","Q9Y2W2","io"
"O15514","O75940","io"
"O15514","Q9P013","io"
"O15514","Q92759","io"
"O15514","Q16594","io"
"O15514","Q16629","io"
"O15514","Q5H9L4","io"
"O15514","Q9UKF6","io"
"O15514","Q15287","io"
"O15514","P14678","io"
"O15514","P62308","io"
"O15514","Q8WYA6","io"
"O15514","Q13889","io"
"O15514","O60231","io"
"O15514","O95400","io"
"O15514","Q96DI7","io"
"O15514","Q8IWX8","io"
"O15514","P26368","io"
"O15514","P52597","io"
"O15514","Q14103","io"
"O15514","Q9UNP9","io"
"O15514","P22626","io"
"O15514","Q8N684","io"
"O15514","Q9Y3C6","io"
"O15514","P35269","io"
"O15514","Q7L014","io"
"O15514","Q09161","io"
"O15514","P49848","io"
"O15514","O95926","io"
"O15514","Q86U42","io"
"O15514","O43143","io"
"O15514","O60508","io"
"O15514","Q6P1X5","io"
"O15514","Q6ZYL4","io"
"O15514","P62995","io"
"O15514","P52434","io"
"O15514","P33240","io"
"O15514","O43809","io"
"O15514","Q92750","io"
"O15514","P32780","io"
"O15514","P19387","io"
"O15514","Q86XP3","io"
"O15514","P21675","io"
"O15514","P09661","io"
"O15514","Q12926","io"
"O15514","Q01130","io"
"O15514","Q9BXP5","io"
"O15514","Q12962","io"
"O15514","O15042","io"
"O15514","Q15717","io"
"O15514","P11142","io"
"O15514","Q9Y333","io"
"O15514","Q10570","io"
"O15514","P17844","io"
"O15514","Q16514","io"
"O15514","Q07955","io"
"O15514","O00268","io"
"O15514","P35637","io"
"O15514","Q92620","io"
"O15514","Q9BZJ0","io"
"O15514","P53803","io"
"O15514","Q8IYB3","io"
"O15514","Q13247","io"
"O15514","O75937","io"
"O15514","Q13573","io"
"O15514","Q15366","io"
"O15514","O94906","io"
"O15514","O95639","io"
"O15514","P29083","io"
"O15514","P14866","io"
"O15514","P38919","io"
"O15514","Q6P2Q9","io"
"O15514","P63162","io"
"O15514","Q5VWG9","io"
"O15514","Q99459","io"
"O15514","Q9NW64","io"
"O15514","Q15542","io"
"O15514","Q9BWJ5","io"
"O15514","Q05519","io"
"O15514","P55769","io"
"O15514","P55795","io"
"O15514","P52756","io"
"O15514","P08579","io"
"O15514","O75934","io"
"O15514","P62304","io"
"O15514","Q13435","io"
"O15514","O75533","io"
"O15514","Q00403","io"
"O15514","P62316","io"
"O15514","Q15428","io"
"O15514","Q9NXE8","io"
"O15514","Q15029","io"
"O15514","P18074","io"
"O15514","Q9UHX1","io"
"O15514","Q12996","io"
"O15514","P61978","io"
"O15514","P31943","io"
"O15514","P26599","io"
"O15514","P30876","io"
"O15514","Q13888","io"
"O15514","Q15543","io"
"O15514","Q9UQ35","io"
"O15514","Q08211","io"
"O15514","O60828","io"
"O15514","P51003","io"
"O15514","Q92917","io"
"O15514","Q15393","io"
"O15514","O43660","io"
"O15514","P38159","io"
"O15514","P19388","io"
"O15514","P41223","io"
"O15514","O60306","io"
"O15514","Q01081","io"
"O15514","P61218","io"
"O15514","Q15544","io"
"O15514","O43390","io"
"O15514","Q86V81","io"
"O15514","Q9BZI7","io"
"O15514","P36954","io"
"O15514","Q13243","io"
"O15514","P07910","io"
"O15514","P84103","io"
"O15514","Q8IZX4","io"
"O15514","P24928","io"
"O15514","P29084","io"
"O15514","Q05048","io"
"O15514","Q9HCG8","io"
"O15514","Q96BP3","io"
"O15514","Q9Y3B4","io"
"O15514","Q13242","io"
"O15514","Q7RTV0","io"
"O15514","Q8WU68","io"
"O15514","Q9HBM6","io"
"O15514","P20226","io"
"O15514","Q9BUQ8","io"
"O15514","P09651","io"
"O15514","P52298","io"
"O15514","Q8IX12","io"
"O15514","Q00839","io"
"O15514","P62875","io"
"O15514","P62314","io"
"O15514","P52435","io"
"O15514","O94913","io"
"O15514","P52655","io"
"O15514","Q13151","io"
"O15514","Q9UMS4","io"
"O15514","P51991","io"
"O15514","P51946","io"
"O15514","P83876","io"
"O15514","P50613","io"
"O15514","Q15545","io"
"O15514","P67809","io"
"O15514","Q15427","io"
"O15514","Q8IWZ8","io"
"O15514","P62306","io"
"O15514","Q9BUJ2","io"
"O15514","Q9HCS7","io"
"O15514","Q08170","io"
"P36954","Q15543","io"
"P36954","P55769","io"
"P36954","P62487","io"
"P36954","Q9Y3C6","io"
"P36954","P19387","io"
"P36954","Q15365","io"
"P36954","Q13151","io"
"P36954","Q15544","io"
"P36954","Q9ULR0","io"
"P36954","P24928","io"
"P36954","P51003","io"
"P36954","Q99459","io"
"P36954","P53803","io"
"P36954","P08579","io"
"P36954","Q9HCG8","io"
"P36954","Q15029","io"
"P36954","Q9UNP9","io"
"P36954","P19388","io"
"P36954","P62314","io"
"P36954","Q5H9L4","io"
"P36954","Q13889","io"
"P36954","P63162","io"
"P36954","P83876","io"
"P36954","O75934","io"
"P36954","P52756","io"
"P36954","Q92917","io"
"P36954","P51948","io"
"P36954","Q86U42","io"
"P36954","Q9HBM6","io"
"P36954","P09651","io"
"P36954","Q6UN15","io"
"P36954","Q9BZJ0","io"
"P36954","Q15427","io"
"P36954","Q15393","io"
"P36954","P84103","io"
"P36954","Q92620","io"
"P36954","P26599","io"
"P36954","Q96I25","io"
"P36954","O75940","io"
"P36954","Q8IX12","io"
"P36954","O15514","io"
"P36954","Q9UQ35","io"
"P36954","Q13243","io"
"P36954","P22626","io"
"P36954","Q05519","io"
"P36954","Q15459","io"
"P36954","Q13573","io"
"P36954","P51991","io"
"P36954","Q7RTV0","io"
"P36954","O43390","io"
"P36954","Q01130","io"
"P36954","P62304","io"
"P36954","P51946","io"
"P36954","Q9BXP5","io"
"P36954","P62318","io"
"P36954","Q9BUJ2","io"
"P36954","Q15545","io"
"P36954","P41223","io"
"P36954","P14866","io"
"P36954","O43809","io"
"P36954","P11142","io"
"P36954","P33240","io"
"P36954","Q86XP3","io"
"P36954","Q6P2Q9","io"
"P36954","Q08170","io"
"P36954","O60231","io"
"P36954","P29083","io"
"P36954","O60828","io"
"P36954","Q9UKF6","io"
"P36954","P67809","io"
"P36954","P21675","io"
"P36954","Q05048","io"
"P36954","Q96BP3","io"
"P36954","Q12996","io"
"P36954","Q8WYA6","io"
"P36954","Q13888","io"
"P36954","Q07955","io"
"P36954","Q8IZX4","io"
"P36954","P31943","io"
"P36954","P62308","io"
"P36954","P52298","io"
"P36954","Q86V81","io"
"P36954","P62316","io"
"P36954","P52434","io"
"P36954","P32780","io"
"P36954","O00268","io"
"P36954","P52655","io"
"P36954","Q9NW64","io"
"P36954","Q00839","io"
"P36954","P62995","io"
"P36954","Q9UHX1","io"
"P36954","P52597","io"
"P36954","Q96DI7","io"
"P36954","Q16514","io"
"P36954","O60508","io"
"P36954","P19447","io"
"P36954","P17844","io"
"P36954","P62875","io"
"P36954","P61218","io"
"P36954","Q09161","io"
"P36954","P07910","io"
"P36954","O15042","io"
"P36954","O43660","io"
"P36954","P09661","io"
"P36954","O95639","io"
"P36954","P18074","io"
"P36954","Q92733","io"
"P36954","Q16594","io"
"P36954","P29084","io"
"P36954","Q9Y3B4","io"
"P36954","O60306","io"
"P36954","Q8WU68","io"
"P36954","Q9HCS7","io"
"P36954","Q13242","io"
"P36954","Q15287","io"
"P36954","P38159","io"
"P36954","Q15366","io"
"P36954","Q15717","io"
"P36954","P38919","io"
"P36954","Q9BWJ5","io"
"P36954","Q9Y2W2","io"
"P36954","Q92989","io"
"P36954","Q16629","io"
"P36954","Q92750","io"
"P36954","P55795","io"
"P36954","P35637","io"
"P36954","O95926","io"
"P36954","P20226","io"
"P36954","P52657","io"
"P36954","Q8IWZ8","io"
"P36954","O75937","io"
"P36954","P26368","io"
"P36954","Q8IWX8","io"
"P36954","Q9BUQ8","io"
"P36954","P50613","io"
"P36954","Q6P1X5","io"
"P36954","Q15542","io"
"P36954","Q9Y333","io"
"P36954","Q5VWG9","io"
"P36954","Q9BZI7","io"
"P36954","O75643","io"
"P36954","Q14103","io"
"P36954","Q9UMS4","io"
"P36954","Q12962","io"
"P36954","Q15428","io"
"P36954","P13984","io"
"P36954","P35269","io"
"P36954","Q6ZYL4","io"
"P36954","Q00403","io"
"P36954","O94913","io"
"P36954","P61978","io"
"P36954","Q01081","io"
"P36954","Q8N684","io"
"P36954","Q08211","io"
"P36954","Q92759","io"
"P36954","Q13247","io"
"P36954","Q9NXE8","io"
"P36954","P30876","io"
"P36954","P52435","io"
"P36954","P49848","io"
"P36954","P62306","io"
"P36954","O75533","io"
"P36954","P52272","io"
"P36954","O95400","io"
"P36954","Q12926","io"
"P36954","P14678","io"
"P36954","Q12874","io"
"P36954","Q9P2I0","io"
"P36954","Q7L014","io"
"P36954","O43143","io"
"P36954","Q8IYB3","io"
"P36954","O94906","io"
"P36954","Q13435","io"
"P36954","Q9P013","io"
"P36954","Q10570","io"
"P24928","Q16629","io"
"P24928","Q15428","io"
"P24928","O60828","io"
"P24928","Q13888","io"
"P24928","Q8WYA6","io"
"P24928","Q10570","io"
"P24928","Q13243","io"
"P24928","Q9UMS4","io"
"P24928","O43390","io"
"P24928","P31943","io"
"P24928","Q99459","io"
"P24928","Q9HBM6","io"
"P24928","P26368","io"
"P24928","O95639","io"
"P24928","P20226","io"
"P24928","Q6ZYL4","io"
"P24928","P35637","io"
"P24928","P14866","io"
"P24928","P51948","io"
"P24928","Q7L014","io"
"P24928","P38159","io"
"P24928","P83876","io"
"P24928","P19447","io"
"P24928","Q15029","io"
"P24928","P52435","io"
"P24928","P52272","io"
"P24928","Q96DI7","io"
"P24928","Q92917","io"
"P24928","Q08170","io"
"P24928","Q13889","io"
"P24928","Q13242","io"
"P24928","Q9UHX1","io"
"P24928","P36954","io"
"P24928","Q6UN15","io"
"P24928","O60306","io"
"P24928","Q96BP3","io"
"P24928","P62995","io"
"P24928","O75934","io"
"P24928","O94906","io"
"P24928","Q5VWG9","io"
"P24928","Q15542","io"
"P24928","P13984","io"
"P24928","Q8IZX4","io"
"P24928","O00268","io"
"P24928","Q6P1X5","io"
"P24928","Q9UNP9","io"
"P24928","P52434","io"
"P24928","Q8IWZ8","io"
"P24928","P19387","io"
"P24928","Q9Y3B4","io"
"P24928","P52657","io"
"P24928","P55769","io"
"P24928","Q86V81","io"
"P24928","Q05048","io"
"P24928","Q96I25","io"
"P24928","Q9BWJ5","io"
"P24928","P52756","io"
"P24928","Q9P013","io"
"P24928","P22626","io"
"P24928","P51003","io"
"P24928","P17844","io"
"P24928","P52298","io"
"P24928","Q15427","io"
"P24928","P32780","io"
"P24928","P84103","io"
"P24928","P18074","io"
"P24928","P61978","io"
"P24928","P63162","io"
"P24928","Q9BXP5","io"
"P24928","P19388","io"
"P24928","Q8WU68","io"
"P24928","Q12874","io"
"P24928","P09651","io"
"P24928","Q8IX12","io"
"P24928","P49848","io"
"P24928","Q9UKF6","io"
"P24928","O15042","io"
"P24928","Q9Y333","io"
"P24928","Q5H9L4","io"
"P24928","O60231","io"
"P24928","Q9BUQ8","io"
"P24928","Q15366","io"
"P24928","Q9HCG8","io"
"P24928","Q9NW64","io"
"P24928","P14678","io"
"P24928","P07910","io"
"P24928","Q8N684","io"
"P24928","O15514","io"
"P24928","Q86U42","io"
"P24928","Q09161","io"
"P24928","P33240","io"
"P24928","Q9Y3C6","io"
"P24928","Q08211","io"
"P24928","P62316","io"
"P24928","P08579","io"
"P24928","Q9BZI7","io"
"P24928","Q15393","io"
"P24928","P29084","io"
"P24928","Q15287","io"
"P24928","Q15545","io"
"P24928","Q92620","io"
"P24928","P62308","io"
"P24928","O75937","io"
"P24928","Q9UQ35","io"
"P24928","O43809","io"
"P24928","Q16594","io"
"P24928","P61218","io"
"P24928","O60508","io"
"P24928","Q92759","io"
"P24928","O94913","io"
"P24928","O95400","io"
"P24928","Q05519","io"
"P24928","P38919","io"
"P24928","Q14103","io"
"P24928","Q8IWX8","io"
"P24928","Q9P2I0","io"
"P24928","Q9HCS7","io"
"P24928","P53803","io"
"P24928","Q01130","io"
"P24928","P26599","io"
"P24928","P21675","io"
"P24928","Q00839","io"
"P24928","Q07955","io"
"P24928","P35269","io"
"P24928","P62487","io"
"P24928","Q7RTV0","io"
"P24928","Q92733","io"
"P24928","P55795","io"
"P24928","O43143","io"
"P24928","P09661","io"
"P24928","Q15717","io"
"P24928","P52597","io"
"P24928","Q86XP3","io"
"P24928","P67809","io"
"P24928","Q01081","io"
"P24928","Q6P2Q9","io"
"P24928","Q92750","io"
"P24928","P51991","io"
"P24928","P62306","io"
"P24928","P62304","io"
"P24928","Q13573","io"
"P24928","O43660","io"
"P24928","O75533","io"
"P24928","Q15543","io"
"P24928","Q9BZJ0","io"
"P24928","P62875","io"
"P24928","Q9BUJ2","io"
"P24928","P51946","io"
"P24928","Q8IYB3","io"
"P24928","P50613","io"
"P24928","Q16514","io"
"P24928","O75940","io"
"P24928","Q00403","io"
"P24928","P11142","io"
"P24928","Q12926","io"
"P24928","Q9Y2W2","io"
