"from","to","type"
"Q14993","P20908","io"
"Q14993","P05997","io"
"Q14993","P12109","io"
"Q14993","Q14031","io"
"Q14993","Q03692","io"
"Q14993","A6NMZ7","io"
"Q14993","Q96A83","io"
"Q14993","P02452","io"
"Q14993","Q9P218","io"
"Q14993","P13942","io"
"Q14993","P12107","io"
"Q14993","P12111","io"
"Q14993","Q05707","io"
"Q14993","Q17RW2","io"
"Q14993","Q14050","io"
"Q14993","P02458","io"
"Q14993","Q99715","io"
"Q14993","Q8NFW1","io"
"Q14993","P12110","io"
"Q14993","P07237","io"
"Q14993","P02461","io"
"Q14993","Q8IZC6","io"
"Q14993","Q96P44","io"
"Q14993","P25067","io"
"Q8NFW1","P02461","io"
"Q8NFW1","P08572","io"
"Q8NFW1","Q14050","io"
"Q8NFW1","Q2UY09","io"
"Q8NFW1","Q9P218","io"
"Q8NFW1","P08123","io"
"Q8NFW1","Q05707","io"
"Q8NFW1","Q07092","io"
"Q8NFW1","P12111","io"
"Q8NFW1","P29400","io"
"Q8NFW1","Q96P44","io"
"Q8NFW1","P02452","io"
"Q8NFW1","P39060","io"
"Q8NFW1","Q14055","io"
"Q8NFW1","Q17RW2","io"
"Q8NFW1","Q8IZC6","io"
"Q8NFW1","A8TX70","io"
"Q8NFW1","P12107","io"
"Q8NFW1","P13942","io"
"Q8NFW1","P12109","io"
"Q8NFW1","P02458","io"
"Q8NFW1","P20908","io"
"Q8NFW1","Q96A83","io"
"Q8NFW1","P25067","io"
"Q8NFW1","P12110","io"
"Q8NFW1","A6NMZ7","io"
"Q8NFW1","Q9BXS0","io"
"Q8NFW1","Q02388","io"
"Q8NFW1","P53420","io"
"Q8NFW1","P05997","io"
"Q8NFW1","Q01955","io"
"Q8NFW1","Q86Y22","io"
"Q8NFW1","Q14031","io"
"Q8NFW1","P07237","io"
"Q8NFW1","P25940","io"
"Q8NFW1","Q99715","io"
"Q8NFW1","Q03692","io"
"Q8NFW1","P39059","io"
"Q8NFW1","P27658","io"
"Q8NFW1","Q14993","io"
"Q8NFW1","P20849","io"
"Q8NFW1","P02462","io"
"Q8NFW1","Q5TAT6","io"
"Q8NFW1","Q9UMD9","io"
"Q9BXS0","P12111","io"
"Q9BXS0","Q9UMD9","io"
"Q9BXS0","P07237","io"
"Q9BXS0","P12107","io"
"Q9BXS0","Q02388","io"
"Q9BXS0","Q96A83","io"
"Q9BXS0","P25940","io"
"Q9BXS0","Q14055","io"
"Q9BXS0","P20908","io"
"Q9BXS0","Q5TAT6","io"
"Q9BXS0","Q05707","io"
"Q9BXS0","P02461","io"
"Q9BXS0","P08572","io"
"Q9BXS0","P05997","io"
"Q9BXS0","P39060","io"
"Q9BXS0","Q8IZC6","io"
"Q9BXS0","P02452","io"
"Q9BXS0","A6NMZ7","io"
"Q9BXS0","P12110","io"
"Q9BXS0","P08123","io"
"Q9BXS0","P53420","io"
"Q9BXS0","P27658","io"
"Q9BXS0","P02462","io"
"Q9BXS0","P25067","io"
"Q9BXS0","P39059","io"
"Q9BXS0","Q03692","io"
"Q9BXS0","Q07092","io"
"Q9BXS0","Q14993","io"
"Q9BXS0","Q14031","io"
"Q9BXS0","Q8NFW1","io"
"Q9BXS0","P20849","io"
"Q9BXS0","Q9P218","io"
"Q9BXS0","Q01955","io"
"Q9BXS0","A8TX70","io"
"Q9BXS0","Q99715","io"
"Q9BXS0","P02458","io"
"Q9BXS0","P12109","io"
"Q9BXS0","Q86Y22","io"
"Q9BXS0","P13942","io"
"Q9BXS0","Q96P44","io"
"Q9BXS0","Q14050","io"
"Q9BXS0","Q17RW2","io"
"Q9BXS0","Q2UY09","io"
"Q9BXS0","P29400","io"
"Q5TAT6","P12109","io"
"Q5TAT6","P39059","io"
"Q5TAT6","P53420","io"
"Q5TAT6","A6NMZ7","io"
"Q5TAT6","P12107","io"
"Q5TAT6","Q05707","io"
"Q5TAT6","P20908","io"
"Q5TAT6","Q03692","io"
"Q5TAT6","P07237","io"
"Q5TAT6","Q17RW2","io"
"Q5TAT6","Q14993","io"
"Q5TAT6","A8TX70","io"
"Q5TAT6","P05997","io"
"Q5TAT6","P12110","io"
"Q5TAT6","P27658","io"
"Q5TAT6","Q8NFW1","io"
"Q5TAT6","Q86Y22","io"
"Q5TAT6","Q2UY09","io"
"Q5TAT6","P39060","io"
"Q5TAT6","P29400","io"
"Q5TAT6","Q96A83","io"
"Q5TAT6","Q9P218","io"
"Q5TAT6","P08123","io"
"Q5TAT6","Q02388","io"
"Q5TAT6","Q8IZC6","io"
"Q5TAT6","Q07092","io"
"Q5TAT6","P25940","io"
"Q5TAT6","Q9BXS0","io"
"Q5TAT6","P12111","io"
"Q5TAT6","P02462","io"
"Q5TAT6","Q9UMD9","io"
"Q5TAT6","P20849","io"
"Q5TAT6","Q96P44","io"
"Q5TAT6","P13942","io"
"Q5TAT6","P02458","io"
"Q5TAT6","Q14050","io"
"Q5TAT6","P02461","io"
"Q5TAT6","Q99715","io"
"Q5TAT6","P02452","io"
"Q5TAT6","Q01955","io"
"Q5TAT6","P08572","io"
"Q5TAT6","Q14055","io"
"Q5TAT6","Q14031","io"
"Q5TAT6","P25067","io"
"P01189","Q01718","io"
"Q8IZC6","Q07092","io"
"Q8IZC6","P53420","io"
"Q8IZC6","P25940","io"
"Q8IZC6","P27658","io"
"Q8IZC6","Q96A83","io"
"Q8IZC6","P39059","io"
"Q8IZC6","A8TX70","io"
"Q8IZC6","Q86Y22","io"
"Q8IZC6","P02452","io"
"Q8IZC6","Q02388","io"
"Q8IZC6","P20908","io"
"Q8IZC6","Q17RW2","io"
"Q8IZC6","Q14055","io"
"Q8IZC6","Q01955","io"
"Q8IZC6","P07237","io"
"Q8IZC6","P12107","io"
"Q8IZC6","P20849","io"
"Q8IZC6","Q9P218","io"
"Q8IZC6","Q5TAT6","io"
"Q8IZC6","P12109","io"
"Q8IZC6","Q2UY09","io"
"Q8IZC6","P02458","io"
"Q8IZC6","Q8NFW1","io"
"Q8IZC6","P12111","io"
"Q8IZC6","P39060","io"
"Q8IZC6","Q05707","io"
"Q8IZC6","P25067","io"
"Q8IZC6","Q9BXS0","io"
"Q8IZC6","P13942","io"
"Q8IZC6","Q96P44","io"
"Q8IZC6","Q14050","io"
"Q8IZC6","P08123","io"
"Q8IZC6","P12110","io"
"Q8IZC6","P05997","io"
"Q8IZC6","Q03692","io"
"Q8IZC6","P29400","io"
"Q8IZC6","A6NMZ7","io"
"Q8IZC6","P08572","io"
"Q8IZC6","P02461","io"
"Q8IZC6","Q9UMD9","io"
"Q8IZC6","Q99715","io"
"Q8IZC6","P02462","io"
"Q8IZC6","Q14031","io"
"Q8IZC6","Q14993","io"
"Q2UY09","Q86Y22","io"
"Q2UY09","P27658","io"
"Q2UY09","P05997","io"
"Q2UY09","Q07092","io"
"Q2UY09","P02461","io"
"Q2UY09","P08572","io"
"Q2UY09","P02452","io"
"Q2UY09","P12107","io"
"Q2UY09","Q9UMD9","io"
"Q2UY09","P29400","io"
"Q2UY09","Q05707","io"
"Q2UY09","P07237","io"
"Q2UY09","P39059","io"
"Q2UY09","Q99715","io"
"Q2UY09","Q9BXS0","io"
"Q2UY09","P02462","io"
"Q2UY09","Q14031","io"
"Q2UY09","Q02388","io"
"Q2UY09","P25940","io"
"Q2UY09","Q8NFW1","io"
"Q2UY09","P20849","io"
"Q2UY09","Q5TAT6","io"
"Q2UY09","P13942","io"
"Q2UY09","Q9P218","io"
"Q2UY09","P39060","io"
"Q2UY09","Q17RW2","io"
"Q2UY09","P12111","io"
"Q2UY09","Q14055","io"
"Q2UY09","P02458","io"
"Q2UY09","Q96P44","io"
"Q2UY09","Q01955","io"
"Q2UY09","P53420","io"
"Q2UY09","A8TX70","io"
"Q2UY09","A6NMZ7","io"
"Q2UY09","P12109","io"
"Q2UY09","Q96A83","io"
"Q2UY09","P20908","io"
"Q2UY09","Q14050","io"
"Q2UY09","P12110","io"
"Q2UY09","Q03692","io"
"Q2UY09","Q14993","io"
"Q2UY09","Q8IZC6","io"
"Q2UY09","P08123","io"
"Q2UY09","P25067","io"
"Q9UMD9","P20849","io"
"Q9UMD9","P02452","io"
"Q9UMD9","Q96A83","io"
"Q9UMD9","Q9P218","io"
"Q9UMD9","P25940","io"
"Q9UMD9","P27658","io"
"Q9UMD9","Q07092","io"
"Q9UMD9","Q02388","io"
"Q9UMD9","Q86Y22","io"
"Q9UMD9","Q03692","io"
"Q9UMD9","Q8IZC6","io"
"Q9UMD9","P12107","io"
"Q9UMD9","P02458","io"
"Q9UMD9","Q05707","io"
"Q9UMD9","P25067","io"
"Q9UMD9","Q99715","io"
"Q9UMD9","Q5TAT6","io"
"Q9UMD9","P39059","io"
"Q9UMD9","Q01955","io"
"Q9UMD9","A6NMZ7","io"
"Q9UMD9","P39060","io"
"Q9UMD9","P02461","io"
"Q9UMD9","P12110","io"
"Q9UMD9","P05997","io"
"Q9UMD9","Q96P44","io"
"Q9UMD9","P12109","io"
"Q9UMD9","Q8NFW1","io"
"Q9UMD9","P07237","io"
"Q9UMD9","Q2UY09","io"
"Q9UMD9","P13942","io"
"Q9UMD9","Q14031","io"
"Q9UMD9","P53420","io"
"Q9UMD9","Q9BXS0","io"
"Q9UMD9","P02462","io"
"Q9UMD9","Q17RW2","io"
"Q9UMD9","P08123","io"
"Q9UMD9","Q14050","io"
"Q9UMD9","Q14055","io"
"Q9UMD9","A8TX70","io"
"Q9UMD9","Q14993","io"
"Q9UMD9","P12111","io"
"Q9UMD9","P20908","io"
"Q9UMD9","P08572","io"
"Q9UMD9","P29400","io"
"Q86Y22","P12107","io"
"Q86Y22","A8TX70","io"
"Q86Y22","Q02388","io"
"Q86Y22","Q8NFW1","io"
"Q86Y22","P20908","io"
"Q86Y22","P07237","io"
"Q86Y22","P12110","io"
"Q86Y22","P20849","io"
"Q86Y22","Q96A83","io"
"Q86Y22","Q14031","io"
"Q86Y22","P02462","io"
"Q86Y22","P08572","io"
"Q86Y22","Q99715","io"
"Q86Y22","P25067","io"
"Q86Y22","Q2UY09","io"
"Q86Y22","Q5TAT6","io"
"Q86Y22","P02458","io"
"Q86Y22","Q8IZC6","io"
"Q86Y22","P02461","io"
"Q86Y22","P02452","io"
"Q86Y22","P08123","io"
"Q86Y22","P12109","io"
"Q86Y22","P29400","io"
"Q86Y22","P13942","io"
"Q86Y22","P05997","io"
"Q86Y22","Q01955","io"
"Q86Y22","P53420","io"
"Q86Y22","P39060","io"
"Q86Y22","P27658","io"
"Q86Y22","Q14993","io"
"Q86Y22","A6NMZ7","io"
"Q86Y22","Q14055","io"
"Q86Y22","Q96P44","io"
"Q86Y22","Q9UMD9","io"
"Q86Y22","Q03692","io"
"Q86Y22","Q07092","io"
"Q86Y22","Q14050","io"
"Q86Y22","Q9BXS0","io"
"Q86Y22","Q9P218","io"
"Q86Y22","P25940","io"
"Q86Y22","Q05707","io"
"Q86Y22","P12111","io"
"Q86Y22","P39059","io"
"Q86Y22","Q17RW2","io"
"Q99075","P21926","io"
"P68871","P00738","io"
"P68871","P69905","io"
"P01597","P01772","io"
"P01597","P01619","io"
"P01597","P11912","io"
"P01597","P01705","io"
"P01597","P04211","io"
"P01597","P0CF74","io"
"P01597","P01824","io"
"P01597","P01703","io"
"P01597","P01706","io"
"P01597","P01825","io"
"P01597","P01814","io"
"P01597","P01768","io"
"P01597","P06315","io"
"P01597","P01699","io"
"P01597","P01599","io"
"P01597","P01700","io"
"P01597","P01615","io"
"P01597","P01763","io"
"P01597","P01715","io"
"P01597","P01717","io"
"P01597","P01721","io"
"P01597","P80748","io"
"P01597","P06312","io"
"P01597","P01701","io"
"P01597","P01602","io"
"P01597","P04430","io"
"P01597","P01718","io"
"P01597","P01880","io"
"P01597","P06310","io"
"P01597","P01614","io"
"P01597","P01817","io"
"P01597","P01601","io"
"P01597","P01743","io"
"P01597","P04433","io"
"P01597","P06331","io"
"P01597","P01611","io"
"P01597","P01709","io"
"P01597","P01871","io"
"P01597","P01834","io"
"P01597","P01742","io"
"P01597","P04432","io"
"P01597","P01780","io"
"P01597","P01782","io"
"P01597","P01593","io"
"P01597","P01704","io"
"P01597","A0M8Q6","io"
"P01597","P40259","io"
"P01597","P01594","io"
"P01597","P01764","io"
"P01597","P01624","io"
"P01597","P01766","io"
"P01597","P01767","io"
"P01597","P0CG04","io"
"P01597","A2NJV5","io"
"P01597","P01714","io"
"P01597","P01762","io"
"P06310","P01780","io"
"P06310","P40259","io"
"P06310","P06331","io"
"P06310","P80748","io"
"P06310","P01624","io"
"P06310","P01871","io"
"P06310","P01597","io"
"P06310","P01768","io"
"P06310","A2NJV5","io"
"P06310","P01721","io"
"P06310","P01594","io"
"P06310","P01593","io"
"P06310","P01880","io"
"P06310","P0CF74","io"
"P06310","P01611","io"
"P06310","P01766","io"
"P06310","P01782","io"
"P06310","P01825","io"
"P06310","P01602","io"
"P06310","P01706","io"
"P06310","P01601","io"
"P06310","P01705","io"
"P06310","P06315","io"
"P06310","P01599","io"
"P06310","P01772","io"
"P06310","P04430","io"
"P06310","P01619","io"
"P06310","P01742","io"
"P06310","P01699","io"
"P06310","P01814","io"
"P06310","P04432","io"
"P06310","P06312","io"
"P06310","P01614","io"
"P06310","P01817","io"
"P06310","P01717","io"
"P06310","P04211","io"
"P06310","P01767","io"
"P06310","P01743","io"
"P06310","P01824","io"
"P06310","P01762","io"
"P06310","P01615","io"
"P06310","P01834","io"
"P06310","A0M8Q6","io"
"P06310","P01701","io"
"P06310","P01704","io"
"P06310","P01700","io"
"P06310","P04433","io"
"P06310","P01703","io"
"P06310","P01709","io"
"P06310","P01764","io"
"P06310","P0CG04","io"
"P06310","P01714","io"
"P06310","P01715","io"
"P06310","P01763","io"
"P06310","P01718","io"
"P06310","P11912","io"
"P04433","P01880","io"
"P04433","P04432","io"
"P04433","P40259","io"
"P04433","P01718","io"
"P04433","P06315","io"
"P04433","P01597","io"
"P04433","P01764","io"
"P04433","P01699","io"
"P04433","P01594","io"
"P04433","P01766","io"
"P04433","P01611","io"
"P04433","P01825","io"
"P04433","P01593","io"
"P04433","P0CG04","io"
"P04433","P01717","io"
"P04433","P01614","io"
"P04433","P01871","io"
"P04433","P01782","io"
"P04433","P80748","io"
"P04433","P01763","io"
"P04433","P01705","io"
"P04433","P01599","io"
"P04433","P06312","io"
"P04433","P01619","io"
"P04433","P01715","io"
"P04433","P04430","io"
"P04433","P01700","io"
"P04433","P0CF74","io"
"P04433","P01615","io"
"P04433","P01824","io"
"P04433","A0M8Q6","io"
"P04433","P01834","io"
"P04433","P01814","io"
"P04433","P01768","io"
"P04433","P01624","io"
"P04433","P01742","io"
"P04433","P01721","io"
"P04433","A2NJV5","io"
"P04433","P06331","io"
"P04433","P01701","io"
"P04433","P01772","io"
"P04433","P01706","io"
"P04433","P01602","io"
"P04433","P11912","io"
"P04433","P01703","io"
"P04433","P01780","io"
"P04433","P06310","io"
"P04433","P01762","io"
"P04433","P01704","io"
"P04433","P04211","io"
"P04433","P01714","io"
"P04433","P01709","io"
"P04433","P01767","io"
"P04433","P01743","io"
"P04433","P01601","io"
"P04433","P01817","io"
"P01611","P01742","io"
"P01611","P01772","io"
"P01611","P01764","io"
"P01611","P01705","io"
"P01611","P01599","io"
"P01611","P01699","io"
"P01611","P01768","io"
"P01611","P01709","io"
"P01611","P01880","io"
"P01611","P01717","io"
"P01611","A2NJV5","io"
"P01611","P06310","io"
"P01611","P01714","io"
"P01611","P01597","io"
"P01611","A0M8Q6","io"
"P01611","P01762","io"
"P01611","P01782","io"
"P01611","P01601","io"
"P01611","P01718","io"
"P01611","P01615","io"
"P01611","P01701","io"
"P01611","P01766","io"
"P01611","P01715","io"
"P01611","P06331","io"
"P01611","P01825","io"
"P01611","P04432","io"
"P01611","P06312","io"
"P01611","P01602","io"
"P01611","P01721","io"
"P01611","P40259","io"
"P01611","P06315","io"
"P01611","P01814","io"
"P01611","P01743","io"
"P01611","P01700","io"
"P01611","P01593","io"
"P01611","P01767","io"
"P01611","P04430","io"
"P01611","P0CF74","io"
"P01611","P01834","io"
"P01611","P0CG04","io"
"P01611","P01624","io"
"P01611","P01780","io"
"P01611","P01763","io"
"P01611","P11912","io"
"P01611","P01706","io"
"P01611","P01594","io"
"P01611","P01614","io"
"P01611","P01871","io"
"P01611","P01817","io"
"P01611","P80748","io"
"P01611","P01704","io"
"P01611","P01824","io"
"P01611","P01703","io"
"P01611","P04211","io"
"P01611","P01619","io"
"P01611","P04433","io"
"P01614","P01742","io"
"P01614","P01701","io"
"P01614","P01718","io"
"P01614","P01743","io"
"P01614","P06312","io"
"P01614","P01814","io"
"P01614","P01766","io"
"P01614","P01721","io"
"P01614","P06310","io"
"P01614","P01817","io"
"P01614","P40259","io"
"P01614","P01699","io"
"P01614","P01767","io"
"P01614","P01714","io"
"P01614","P01764","io"
"P01614","A0M8Q6","io"
"P01614","P01706","io"
"P01614","P01615","io"
"P01614","P01619","io"
"P01614","P01704","io"
"P01614","P01594","io"
"P01614","P80748","io"
"P01614","P04433","io"
"P01614","P01772","io"
"P01614","P01825","io"
"P01614","P01593","io"
"P01614","P01717","io"
"P01614","P01834","io"
"P01614","A2NJV5","io"
"P01614","P01597","io"
"P01614","P01762","io"
"P01614","P04430","io"
"P01614","P01780","io"
"P01614","P01715","io"
"P01614","P01602","io"
"P01614","P06331","io"
"P01614","P01871","io"
"P01614","P0CG04","io"
"P01614","P01700","io"
"P01614","P01703","io"
"P01614","P01624","io"
"P01614","P01599","io"
"P01614","P01763","io"
"P01614","P04432","io"
"P01614","P04211","io"
"P01614","P01880","io"
"P01614","P01768","io"
"P01614","P01709","io"
"P01614","P01824","io"
"P01614","P01782","io"
"P01614","P06315","io"
"P01614","P11912","io"
"P01614","P01601","io"
"P01614","P01611","io"
"P01614","P01705","io"
"P01614","P0CF74","io"
"P00748","P05155","io"
"P47871","P01275","io"
"P01275","P47871","io"
"O15488","P46976","io"
"P46976","O15488","io"
"P00738","P68871","io"
"P00738","P69905","io"
"P69905","P00738","io"
"P69905","P68871","io"
"P01780","P01766","io"
"P01780","P01615","io"
"P01780","P40259","io"
"P01780","A0M8Q6","io"
"P01780","P01817","io"
"P01780","P06331","io"
"P01780","P06310","io"
"P01780","P01703","io"
"P01780","P01721","io"
"P01780","P01714","io"
"P01780","P01767","io"
"P01780","P01624","io"
"P01780","P01597","io"
"P01780","P06312","io"
"P01780","P01782","io"
"P01780","P06315","io"
"P01780","P01593","io"
"P01780","P01814","io"
"P01780","P01602","io"
"P01780","P01594","io"
"P01780","P80748","io"
"P01780","P01717","io"
"P01780","P01611","io"
"P01780","P11912","io"
"P01780","A2NJV5","io"
"P01780","P01704","io"
"P01780","P01871","io"
"P01780","P04432","io"
"P01780","P01619","io"
"P01780","P01764","io"
"P01780","P0CF74","io"
"P01780","P01743","io"
"P01780","P01762","io"
"P01780","P01614","io"
"P01780","P01718","io"
"P01780","P01768","io"
"P01780","P01824","io"
"P01780","P01601","io"
"P01780","P01742","io"
"P01780","P04433","io"
"P01780","P01772","io"
"P01780","P01700","io"
"P01780","P04430","io"
"P01780","P01880","io"
"P01780","P01715","io"
"P01780","P01705","io"
"P01780","P01701","io"
"P01780","P01834","io"
"P01780","P01763","io"
"P01780","P01709","io"
"P01780","P01599","io"
"P01780","P0CG04","io"
"P01780","P04211","io"
"P01780","P01825","io"
"P01780","P01706","io"
"P01780","P01699","io"
"P01763","P01601","io"
"P01763","P01743","io"
"P01763","P01602","io"
"P01763","P01742","io"
"P01763","P01714","io"
"P01763","P01767","io"
"P01763","P01824","io"
"P01763","P01701","io"
"P01763","P01700","io"
"P01763","P01624","io"
"P01763","A0M8Q6","io"
"P01763","P04433","io"
"P01763","P01614","io"
"P01763","P80748","io"
"P01763","P0CG04","io"
"P01763","P01814","io"
"P01763","P01599","io"
"P01763","P01594","io"
"P01763","P01768","io"
"P01763","P04211","io"
"P01763","A2NJV5","io"
"P01763","P01772","io"
"P01763","P01593","io"
"P01763","P01764","io"
"P01763","P06331","io"
"P01763","P01762","io"
"P01763","P01699","io"
"P01763","P01780","io"
"P01763","P01709","io"
"P01763","P01782","io"
"P01763","P04432","io"
"P01763","P01706","io"
"P01763","P01597","io"
"P01763","P0CF74","io"
"P01763","P11912","io"
"P01763","P01871","io"
"P01763","P01705","io"
"P01763","P01703","io"
"P01763","P01880","io"
"P01763","P01611","io"
"P01763","P01704","io"
"P01763","P01619","io"
"P01763","P06310","io"
"P01763","P04430","io"
"P01763","P06312","io"
"P01763","P01766","io"
"P01763","P01715","io"
"P01763","P01817","io"
"P01763","P01825","io"
"P01763","P01615","io"
"P01763","P01718","io"
"P01763","P01834","io"
"P01763","P40259","io"
"P01763","P06315","io"
"P01763","P01721","io"
"P01763","P01717","io"
"P01825","P06310","io"
"P01825","P01880","io"
"P01825","P01871","io"
"P01825","P01705","io"
"P01825","P0CF74","io"
"P01825","P01715","io"
"P01825","P01597","io"
"P01825","P06331","io"
"P01825","P01594","io"
"P01825","P04433","io"
"P01825","P0CG04","io"
"P01825","P01700","io"
"P01825","P01780","io"
"P01825","P01768","io"
"P01825","P06312","io"
"P01825","P01706","io"
"P01825","P01701","io"
"P01825","P80748","io"
"P01825","P01814","io"
"P01825","P01763","io"
"P01825","P01817","io"
"P01825","P01782","io"
"P01825","P01593","io"
"P01825","P01743","io"
"P01825","P01714","io"
"P01825","P01602","io"
"P01825","P01704","io"
"P01825","P01703","io"
"P01825","P01619","io"
"P01825","P01699","io"
"P01825","P01742","io"
"P01825","P01721","io"
"P01825","P01599","io"
"P01825","P01766","io"
"P01825","P01764","io"
"P01825","P01717","io"
"P01825","P06315","io"
"P01825","P11912","io"
"P01825","P01718","io"
"P01825","P01615","io"
"P01825","A0M8Q6","io"
"P01825","P01709","io"
"P01825","P01767","io"
"P01825","P01824","io"
"P01825","P04430","io"
"P01825","P01611","io"
"P01825","P04432","io"
"P01825","P01762","io"
"P01825","P40259","io"
"P01825","P01614","io"
"P01825","P01624","io"
"P01825","P01772","io"
"P01825","A2NJV5","io"
"P01825","P01834","io"
"P01825","P01601","io"
"P01825","P04211","io"
"P01743","P01699","io"
"P01743","P01614","io"
"P01743","P01767","io"
"P01743","P01764","io"
"P01743","P01825","io"
"P01743","P0CG04","io"
"P01743","P01814","io"
"P01743","P01703","io"
"P01743","P06310","io"
"P01743","P04430","io"
"P01743","P01593","io"
"P01743","P01704","io"
"P01743","P01701","io"
"P01743","P04211","io"
"P01743","P01780","io"
"P01743","P01762","io"
"P01743","P01594","io"
"P01743","P01717","io"
"P01743","P01763","io"
"P01743","P01619","io"
"P01743","P01700","io"
"P01743","P04432","io"
"P01743","P01772","io"
"P01743","P01709","io"
"P01743","P01611","io"
"P01743","P01824","io"
"P01743","P01706","io"
"P01743","P11912","io"
"P01743","P0CF74","io"
"P01743","P01782","io"
"P01743","P01615","io"
"P01743","P01602","io"
"P01743","A2NJV5","io"
"P01743","P01817","io"
"P01743","P40259","io"
"P01743","P01766","io"
"P01743","P06315","io"
"P01743","P01721","io"
"P01743","P80748","io"
"P01743","P06331","io"
"P01743","P04433","io"
"P01743","P01834","io"
"P01743","P01599","io"
"P01743","P01715","io"
"P01743","P01880","io"
"P01743","P06312","io"
"P01743","P01714","io"
"P01743","P01871","io"
"P01743","P01597","io"
"P01743","P01768","io"
"P01743","P01601","io"
"P01743","A0M8Q6","io"
"P01743","P01718","io"
"P01743","P01705","io"
"P01743","P01624","io"
"P01743","P01742","io"
"P01766","P01714","io"
"P01766","P01721","io"
"P01766","P01814","io"
"P01766","P01767","io"
"P01766","P01614","io"
"P01766","P01624","io"
"P01766","P01699","io"
"P01766","P01599","io"
"P01766","P01619","io"
"P01766","P01715","io"
"P01766","P01705","io"
"P01766","P01601","io"
"P01766","P01764","io"
"P01766","P01834","io"
"P01766","P04433","io"
"P01766","P01871","io"
"P01766","P80748","io"
"P01766","P11912","io"
"P01766","P01880","io"
"P01766","P06310","io"
"P01766","P01718","io"
"P01766","P04432","io"
"P01766","P06312","io"
"P01766","P01594","io"
"P01766","P01772","io"
"P01766","P01701","io"
"P01766","P01611","io"
"P01766","P01743","io"
"P01766","P0CF74","io"
"P01766","P01817","io"
"P01766","P0CG04","io"
"P01766","P01762","io"
"P01766","P01593","io"
"P01766","P01615","io"
"P01766","P01602","io"
"P01766","P40259","io"
"P01766","P01824","io"
"P01766","P01703","io"
"P01766","P01825","io"
"P01766","P01763","io"
"P01766","P06331","io"
"P01766","P01706","io"
"P01766","P06315","io"
"P01766","P01704","io"
"P01766","P01768","io"
"P01766","P04430","io"
"P01766","A2NJV5","io"
"P01766","P04211","io"
"P01766","P01597","io"
"P01766","P01700","io"
"P01766","P01782","io"
"P01766","P01742","io"
"P01766","P01717","io"
"P01766","A0M8Q6","io"
"P01766","P01780","io"
"P01766","P01709","io"
"P01814","P01767","io"
"P01814","P04211","io"
"P01814","P01619","io"
"P01814","P01871","io"
"P01814","P01834","io"
"P01814","P06331","io"
"P01814","P06312","io"
"P01814","P01768","io"
"P01814","P01743","io"
"P01814","P01772","io"
"P01814","P01601","io"
"P01814","P01715","io"
"P01814","P01817","io"
"P01814","P01597","io"
"P01814","P40259","io"
"P01814","P01782","io"
"P01814","P11912","io"
"P01814","P80748","io"
"P01814","P01615","io"
"P01814","P01880","io"
"P01814","P01614","io"
"P01814","P01703","io"
"P01814","P01594","io"
"P01814","P01764","io"
"P01814","P01714","io"
"P01814","A2NJV5","io"
"P01814","P01824","io"
"P01814","A0M8Q6","io"
"P01814","P01742","io"
"P01814","P04430","io"
"P01814","P04433","io"
"P01814","P01763","io"
"P01814","P04432","io"
"P01814","P01593","io"
"P01814","P0CF74","io"
"P01814","P01717","io"
"P01814","P01700","io"
"P01814","P01709","io"
"P01814","P01599","io"
"P01814","P01701","io"
"P01814","P01611","io"
"P01814","P01762","io"
"P01814","P06315","io"
"P01814","P01705","io"
"P01814","P01704","io"
"P01814","P01766","io"
"P01814","P01706","io"
"P01814","P06310","io"
"P01814","P01699","io"
"P01814","P01602","io"
"P01814","P0CG04","io"
"P01814","P01718","io"
"P01814","P01624","io"
"P01814","P01780","io"
"P01814","P01721","io"
"P01814","P01825","io"
"P01768","P01614","io"
"P01768","P0CF74","io"
"P01768","A0M8Q6","io"
"P01768","P01814","io"
"P01768","P01767","io"
"P01768","P01714","io"
"P01768","P01705","io"
"P01768","P01619","io"
"P01768","P04211","io"
"P01768","P01699","io"
"P01768","P11912","io"
"P01768","P01782","io"
"P01768","P01594","io"
"P01768","P01780","io"
"P01768","P01772","io"
"P01768","P01706","io"
"P01768","P01615","io"
"P01768","P40259","io"
"P01768","P01597","io"
"P01768","P01593","io"
"P01768","P01717","io"
"P01768","P01834","io"
"P01768","P06310","io"
"P01768","A2NJV5","io"
"P01768","P06331","io"
"P01768","P04430","io"
"P01768","P01701","io"
"P01768","P01703","io"
"P01768","P06315","io"
"P01768","P01742","io"
"P01768","P01721","io"
"P01768","P01766","io"
"P01768","P01700","io"
"P01768","P01743","io"
"P01768","P01715","io"
"P01768","P01599","io"
"P01768","P01709","io"
"P01768","P04432","io"
"P01768","P01817","io"
"P01768","P01601","io"
"P01768","P01824","io"
"P01768","P01704","io"
"P01768","P0CG04","io"
"P01768","P01764","io"
"P01768","P01611","io"
"P01768","P01718","io"
"P01768","P01880","io"
"P01768","P01763","io"
"P01768","P01825","io"
"P01768","P04433","io"
"P01768","P80748","io"
"P01768","P01602","io"
"P01768","P01762","io"
"P01768","P01871","io"
"P01768","P01624","io"
"P01768","P06312","io"
"P01817","P04430","io"
"P01817","P06315","io"
"P01817","P01704","io"
"P01817","P01814","io"
"P01817","P01766","io"
"P01817","P01594","io"
"P01817","P80748","io"
"P01817","P06331","io"
"P01817","P01602","io"
"P01817","P01709","io"
