"from","to","type"
"P07237","A6NMZ7","io"
"P07237","P20849","io"
"P07237","Q8NFW1","io"
"P07237","P02452","io"
"P07237","Q14031","io"
"P07237","Q01955","io"
"P07237","P25940","io"
"P07237","P02458","io"
"P07237","P12111","io"
"P07237","Q5TAT6","io"
"P07237","P02461","io"
"P07237","P39059","io"
"P07237","Q99715","io"
"P07237","P53420","io"
"P07237","Q02388","io"
"P07237","P13942","io"
"P07237","A8TX70","io"
"P07237","P20908","io"
"P07237","P08572","io"
"P07237","Q96P44","io"
"P07237","P25067","io"
"P07237","P12110","io"
"P07237","Q05707","io"
"P07237","P12109","io"
"P07237","Q07092","io"
"P07237","Q03692","io"
"P07237","Q9P218","io"
"P07237","Q86Y22","io"
"P07237","P05997","io"
"P07237","Q9UMD9","io"
"P07237","Q17RW2","io"
"P07237","P12107","io"
"P07237","Q8IZC6","io"
"P07237","P02462","io"
"P07237","Q14050","io"
"P07237","P08123","io"
"P07237","P27658","io"
"P07237","Q96A83","io"
"P07237","Q14993","io"
"P07237","P39060","io"
"P07237","Q14055","io"
"P07237","P29400","io"
"P07339","P01019","co"
"P02746","P0C0L4","co"
"P02746","P0C0L5","co"
"P02746","P06681","co"
"P00736","P06681","co"
"P00736","P0C0L5","co"
"P00736","P0C0L4","co"
"P02745","P06681","co"
"P02745","P0C0L4","co"
"P02745","P0C0L5","co"
"P02747","P0C0L4","co"
"P02747","P06681","co"
"P02747","P0C0L5","co"
"P09871","P06681","co"
"P09871","P0C0L5","co"
"P09871","P0C0L4","co"
"Q9Y6Z7","P0C0L4","co"
"Q9Y6Z7","P0C0L5","co"
"Q9Y6Z7","P06681","co"
"Q9BWP8","P06681","co"
"Q9BWP8","P0C0L5","co"
"Q9BWP8","P0C0L4","co"
"P01597","P06681","co"
"P01597","P0C0L5","co"
"P01597","P0C0L4","co"
"P06310","P06681","co"
"P06310","P0C0L5","co"
"P06310","P0C0L4","co"
"P04433","P0C0L4","co"
"P04433","P06681","co"
"P04433","P0C0L5","co"
"P01611","P06681","co"
"P01611","P0C0L5","co"
"P01611","P0C0L4","co"
"P01614","P0C0L5","co"
"P01614","P06681","co"
"P01614","P0C0L4","co"
"Q15485","P06681","co"
"Q15485","P0C0L5","co"
"Q15485","P0C0L4","co"
"O75636","P0C0L5","co"
"O75636","P06681","co"
"O75636","P0C0L4","co"
"O00602","P0C0L4","co"
"O00602","P0C0L5","co"
"O00602","P06681","co"
"P01780","P0C0L5","co"
"P01780","P06681","co"
"P01780","P0C0L4","co"
"P01763","P0C0L5","co"
"P01763","P0C0L4","co"
"P01763","P06681","co"
"P01825","P0C0L5","co"
"P01825","P06681","co"
"P01825","P0C0L4","co"
"P01743","P0C0L4","co"
"P01743","P0C0L5","co"
"P01743","P06681","co"
"P01766","P0C0L4","co"
"P01766","P06681","co"
"P01766","P0C0L5","co"
"P01814","P06681","co"
"P01814","P0C0L4","co"
"P01814","P0C0L5","co"
"P01768","P06681","co"
"P01768","P0C0L4","co"
"P01768","P0C0L5","co"
"P01817","P0C0L5","co"
"P01817","P06681","co"
"P01817","P0C0L4","co"
"P01762","P06681","co"
"P01762","P0C0L5","co"
"P01762","P0C0L4","co"
"P01764","P06681","co"
"P01764","P0C0L4","co"
"P01764","P0C0L5","co"
"P01824","P0C0L5","co"
"P01824","P06681","co"
"P01824","P0C0L4","co"
"P01782","P0C0L5","co"
"P01782","P0C0L4","co"
"P01782","P06681","co"
"P01742","P0C0L5","co"
"P01742","P0C0L4","co"
"P01742","P06681","co"
"P01772","P0C0L5","co"
"P01772","P06681","co"
"P01772","P0C0L4","co"
"P01767","P0C0L4","co"
"P01767","P0C0L5","co"
"P01767","P06681","co"
"P01859","P0C0L4","co"
"P01859","P06681","co"
"P01859","P0C0L5","co"
"P01861","P0C0L5","co"
"P01861","P06681","co"
"P01861","P0C0L4","co"
"P01834","P0C0L4","co"
"P01834","P0C0L5","co"
"P01834","P06681","co"
"A0M8Q6","P06681","co"
"A0M8Q6","P0C0L4","co"
"A0M8Q6","P0C0L5","co"
"P06331","P0C0L4","co"
"P06331","P06681","co"
"P06331","P0C0L5","co"
"P01860","P06681","co"
"P01860","P0C0L4","co"
"P01860","P0C0L5","co"
"P0CG04","P0C0L4","co"
"P0CG04","P06681","co"
"P0CG04","P0C0L5","co"
"P01857","P0C0L5","co"
"P01857","P06681","co"
"P01857","P0C0L4","co"
"P0CF74","P06681","co"
"P0CF74","P0C0L4","co"
"P0CF74","P0C0L5","co"
"Q93100","P06737","co"
"Q93100","P11217","co"
"P01615","P06681","co"
"P01615","P0C0L5","co"
"P01615","P0C0L4","co"
"P01624","P0C0L4","co"
"P01624","P06681","co"
"P01624","P0C0L5","co"
"P06315","P0C0L4","co"
"P06315","P0C0L5","co"
"P06315","P06681","co"
"P01594","P06681","co"
"P01594","P0C0L4","co"
"P01594","P0C0L5","co"
"A2NJV5","P06681","co"
"A2NJV5","P0C0L5","co"
"A2NJV5","P0C0L4","co"
"P01593","P0C0L5","co"
"P01593","P06681","co"
"P01593","P0C0L4","co"
"P46019","P06737","co"
"P46020","P11217","co"
"P04430","P0C0L4","co"
"P04430","P06681","co"
"P04430","P0C0L5","co"
"P01599","P06681","co"
"P01599","P0C0L4","co"
"P01599","P0C0L5","co"
"P01602","P06681","co"
"P01602","P0C0L5","co"
"P01602","P0C0L4","co"
"P01619","P06681","co"
"P01619","P0C0L4","co"
"P01619","P0C0L5","co"
"P06312","P0C0L4","co"
"P06312","P06681","co"
"P06312","P0C0L5","co"
"P01601","P0C0L5","co"
"P01601","P0C0L4","co"
"P01601","P06681","co"
"P04432","P0C0L4","co"
"P04432","P06681","co"
"P04432","P0C0L5","co"
"P01700","P06681","co"
"P01700","P0C0L5","co"
"P01700","P0C0L4","co"
"P01714","P0C0L4","co"
"P01714","P06681","co"
"P01714","P0C0L5","co"
"P01721","P06681","co"
"P01721","P0C0L4","co"
"P01721","P0C0L5","co"
"P01701","P06681","co"
"P01701","P0C0L5","co"
"P01701","P0C0L4","co"
"P48740","P06681","co"
"P48740","P0C0L5","co"
"P48740","P0C0L4","co"
"P01706","P06681","co"
"P01706","P0C0L5","co"
"P01706","P0C0L4","co"
"P01715","P06681","co"
"P01715","P0C0L5","co"
"P01715","P0C0L4","co"
"P01717","P0C0L4","co"
"P01717","P06681","co"
"P01717","P0C0L5","co"
"P01718","P06681","co"
"P01718","P0C0L4","co"
"P01718","P0C0L5","co"
"P01703","P06681","co"
"P01703","P0C0L5","co"
"P01703","P0C0L4","co"
"P01709","P06681","co"
"P01709","P0C0L4","co"
"P01709","P0C0L5","co"
"P01705","P0C0L5","co"
"P01705","P0C0L4","co"
"P01705","P06681","co"
"P80748","P0C0L5","co"
"P80748","P0C0L4","co"
"P80748","P06681","co"
"O00187","P0C0L5","co"
"O00187","P0C0L4","co"
"O00187","P06681","co"
"P01699","P0C0L4","co"
"P01699","P0C0L5","co"
"P01699","P06681","co"
"P01704","P06681","co"
"P01704","P0C0L5","co"
"P01704","P0C0L4","co"
"P04211","P06681","co"
"P04211","P0C0L4","co"
"P04211","P0C0L5","co"
"P11226","P0C0L5","co"
"P11226","P0C0L4","co"
"P11226","P06681","co"
"Q7Z4N8","Q86Y22","co"
"Q7Z4N8","Q02388","co"
"Q7Z4N8","Q07092","co"
"Q7Z4N8","P39060","co"
"Q7Z4N8","Q8IZC6","co"
"Q7Z4N8","P07237","co"
"Q7Z4N8","P12111","co"
"Q7Z4N8","P12109","co"
"Q7Z4N8","Q9BXS0","co"
"Q7Z4N8","P20849","co"
"Q7Z4N8","P27658","co"
"Q7Z4N8","Q8NFW1","co"
"Q7Z4N8","Q14055","co"
"Q7Z4N8","P02462","co"
"Q7Z4N8","Q96P44","co"
"Q7Z4N8","P12110","co"
"Q7Z4N8","P53420","co"
"Q7Z4N8","Q2UY09","co"
"Q7Z4N8","Q9P218","co"
"Q7Z4N8","Q5TAT6","co"
"Q7Z4N8","P25940","co"
"Q7Z4N8","P29400","co"
"Q7Z4N8","Q96A83","co"
"Q7Z4N8","P05997","co"
"Q7Z4N8","Q14993","co"
"Q7Z4N8","Q01955","co"
"Q7Z4N8","Q14031","co"
"Q7Z4N8","P08123","co"
"Q7Z4N8","P02458","co"
"Q7Z4N8","Q17RW2","co"
"Q7Z4N8","P08572","co"
"Q7Z4N8","Q03692","co"
"Q7Z4N8","P12107","co"
"Q7Z4N8","A6NMZ7","co"
"Q7Z4N8","P02452","co"
"Q7Z4N8","P13942","co"
"Q7Z4N8","A8TX70","co"
"Q7Z4N8","P39059","co"
"Q7Z4N8","P02461","co"
"Q7Z4N8","P25067","co"
"Q7Z4N8","Q14050","co"
"Q7Z4N8","Q9UMD9","co"
"Q7Z4N8","Q05707","co"
"Q7Z4N8","Q99715","co"
"Q7Z4N8","P20908","co"
"O15460","P02462","co"
"O15460","P12107","co"
"O15460","P12111","co"
"O15460","Q14050","co"
"O15460","P07237","co"
"O15460","Q02388","co"
"O15460","A6NMZ7","co"
"O15460","P53420","co"
"O15460","Q9BXS0","co"
"O15460","P39059","co"
"O15460","P12109","co"
"O15460","Q14993","co"
"O15460","Q8NFW1","co"
"O15460","Q5TAT6","co"
"O15460","Q01955","co"
"O15460","Q8IZC6","co"
"O15460","P02452","co"
"O15460","Q9UMD9","co"
"O15460","P39060","co"
"O15460","Q86Y22","co"
"O15460","Q14055","co"
"O15460","P25940","co"
"O15460","P08572","co"
"O15460","Q03692","co"
"O15460","P13942","co"
"O15460","A8TX70","co"
"O15460","P08123","co"
"O15460","Q96A83","co"
"O15460","P25067","co"
"O15460","Q07092","co"
"O15460","P02461","co"
"O15460","Q17RW2","co"
"O15460","P20849","co"
"O15460","P27658","co"
"O15460","P02458","co"
"O15460","Q05707","co"
"O15460","Q99715","co"
"O15460","Q14031","co"
"O15460","Q9P218","co"
"O15460","P12110","co"
"O15460","Q2UY09","co"
"O15460","P20908","co"
"O15460","P29400","co"
"O15460","Q96P44","co"
"O15460","P05997","co"
"P29120","P01189","co"
"P13674","A8TX70","co"
"P13674","Q14055","co"
"P13674","A6NMZ7","co"
"P13674","P02458","co"
"P13674","P25067","co"
"P13674","Q2UY09","co"
"P13674","P12111","co"
"P13674","P07237","co"
"P13674","Q8NFW1","co"
"P13674","Q14050","co"
"P13674","P08123","co"
"P13674","Q86Y22","co"
"P13674","Q14031","co"
"P13674","Q01955","co"
"P13674","Q8IZC6","co"
"P13674","P02462","co"
"P13674","P02452","co"
"P13674","Q14993","co"
"P13674","P53420","co"
"P13674","P12110","co"
"P13674","P20908","co"
"P13674","Q03692","co"
"P13674","P12109","co"
"P13674","Q05707","co"
"P13674","P29400","co"
"P13674","Q9BXS0","co"
"P13674","Q17RW2","co"
"P13674","Q5TAT6","co"
"P13674","P27658","co"
"P13674","P20849","co"
"P13674","Q9UMD9","co"
"P13674","P12107","co"
"P13674","Q07092","co"
"P13674","P08572","co"
"P13674","P39060","co"
"P13674","P02461","co"
"P13674","Q02388","co"
"P13674","P25940","co"
"P13674","P05997","co"
"P13674","Q9P218","co"
"P13674","Q96A83","co"
"P13674","Q99715","co"
"P13674","P39059","co"
"P13674","P13942","co"
"P13674","Q96P44","co"
"P07237","Q03692","co"
"P07237","Q5TAT6","co"
"P07237","P02462","co"
"P07237","Q96A83","co"
"P07237","Q05707","co"
"P07237","P12110","co"
"P07237","Q07092","co"
"P07237","Q14993","co"
"P07237","P39059","co"
"P07237","A8TX70","co"
"P07237","Q8NFW1","co"
"P07237","Q9P218","co"
"P07237","P29400","co"
"P07237","Q14050","co"
"P07237","Q9UMD9","co"
"P07237","A6NMZ7","co"
"P07237","P39060","co"
"P07237","Q02388","co"
"P07237","P20849","co"
"P07237","P02452","co"
"P07237","P08123","co"
"P07237","Q9BXS0","co"
"P07237","P25067","co"
"P07237","P05997","co"
"P07237","P12111","co"
"P07237","P13942","co"
"P07237","P27658","co"
"P07237","Q96P44","co"
"P07237","Q86Y22","co"
"P07237","P02458","co"
"P07237","P02461","co"
"P07237","P20908","co"
"P07237","P12107","co"
"P07237","P12109","co"
"P07237","Q01955","co"
"P07237","Q14031","co"
"P07237","Q99715","co"
"P07237","Q14055","co"
"P07237","P08572","co"
"P07237","Q8IZC6","co"
"P07237","P53420","co"
"P07237","Q2UY09","co"
"P07237","P25940","co"
"P07237","Q17RW2","co"
"P15735","P06737","co"
"Q16816","P11217","co"
"P00797","P01019","co"
"Q9NV23","P49327","co"
