"from","to","type"
"P01782","P01743","io"
"P01782","P04430","io"
"P01782","P01706","io"
"P01782","P01824","io"
"P01782","P04433","io"
"P01782","P01704","io"
"P01782","P04432","io"
"P01782","P01859","io"
"P01782","P01714","io"
"P01782","P02745","io"
"P01782","P01594","io"
"P01782","A2NJV5","io"
"P01782","P01817","io"
"P01782","P01614","io"
"P01782","P01767","io"
"P01782","P01857","io"
"P01782","P01834","io"
"P01782","A0M8Q6","io"
"P01782","P01624","io"
"P01782","P01764","io"
"P01782","P01699","io"
"P01782","P01880","io"
"P01782","P01601","io"
"P01782","P0CG04","io"
"P01782","P01615","io"
"P01782","P01772","io"
"P01782","P06312","io"
"P01782","P40259","io"
"P01782","P01780","io"
"P01782","P01597","io"
"P05155","P03952","io"
"P05155","P00748","io"
"P01742","P40259","io"
"P01742","P01834","io"
"P01742","P01824","io"
"P01742","P06312","io"
"P01742","P01599","io"
"P01742","P04430","io"
"P01742","P01717","io"
"P01742","P01601","io"
"P01742","P02747","io"
"P01742","P01780","io"
"P01742","P01768","io"
"P01742","P09871","io"
"P01742","P01782","io"
"P01742","P01772","io"
"P01742","P01880","io"
"P01742","P04432","io"
"P01742","P01859","io"
"P01742","P01766","io"
"P01742","A0M8Q6","io"
"P01742","P06310","io"
"P01742","P02745","io"
"P01742","P01743","io"
"P01742","P01700","io"
"P01742","P06315","io"
"P01742","A2NJV5","io"
"P01742","P01718","io"
"P01742","P01593","io"
"P01742","P06331","io"
"P01742","P11912","io"
"P01742","P02746","io"
"P01742","P04433","io"
"P01742","P01714","io"
"P01742","P01767","io"
"P01742","P01721","io"
"P01742","P01762","io"
"P01742","P01704","io"
"P01742","P01715","io"
"P01742","P01611","io"
"P01742","P80748","io"
"P01742","P01706","io"
"P01742","P01602","io"
"P01742","P01860","io"
"P01742","P01825","io"
"P01742","P04211","io"
"P01742","P01624","io"
"P01742","P01763","io"
"P01742","P01861","io"
"P01742","P01615","io"
"P01742","P00736","io"
"P01742","P01597","io"
"P01742","P01817","io"
"P01742","P01857","io"
"P01742","P01619","io"
"P01742","P01594","io"
"P01742","P01705","io"
"P01742","P01764","io"
"P01742","P01614","io"
"P01742","P01703","io"
"P01742","P01699","io"
"P01742","P01814","io"
"P01742","P0CG04","io"
"P01742","P01701","io"
"P01742","P01871","io"
"P01742","P0CF74","io"
"P01742","P01709","io"
"P01772","P01861","io"
"P01772","P01743","io"
"P01772","P01824","io"
"P01772","P01871","io"
"P01772","P40259","io"
"P01772","P01859","io"
"P01772","P01624","io"
"P01772","P01705","io"
"P01772","P04211","io"
"P01772","P01715","io"
"P01772","P01857","io"
"P01772","P01602","io"
"P01772","P01717","io"
"P01772","P11912","io"
"P01772","P01619","io"
"P01772","A2NJV5","io"
"P01772","P01766","io"
"P01772","P01701","io"
"P01772","P80748","io"
"P01772","P06312","io"
"P01772","P04433","io"
"P01772","P01706","io"
"P01772","P01594","io"
"P01772","P01614","io"
"P01772","P01615","io"
"P01772","P04432","io"
"P01772","P02747","io"
"P01772","P01709","io"
"P01772","P01767","io"
"P01772","P01700","io"
"P01772","P00736","io"
"P01772","P01714","io"
"P01772","P01699","io"
"P01772","P0CF74","io"
"P01772","P01599","io"
"P01772","P01880","io"
"P01772","P01763","io"
"P01772","P01718","io"
"P01772","P01814","io"
"P01772","P06315","io"
"P01772","P02746","io"
"P01772","P01597","io"
"P01772","P09871","io"
"P01772","P01721","io"
"P01772","P01742","io"
"P01772","P01611","io"
"P01772","P01764","io"
"P01772","P01780","io"
"P01772","P01703","io"
"P01772","A0M8Q6","io"
"P01772","P0CG04","io"
"P01772","P01860","io"
"P01772","P01768","io"
"P01772","P04430","io"
"P01772","P02745","io"
"P01772","P01593","io"
"P01772","P01762","io"
"P01772","P01817","io"
"P01772","P06310","io"
"P01772","P01782","io"
"P01772","P01825","io"
"P01772","P01704","io"
"P01772","P01601","io"
"P01772","P06331","io"
"P01772","P01834","io"
"P05198","P41091","io"
"P05198","P20042","io"
"P01767","P06315","io"
"P01767","P01593","io"
"P01767","P01834","io"
"P01767","P40259","io"
"P01767","P09871","io"
"P01767","P01857","io"
"P01767","P11912","io"
"P01767","P80748","io"
"P01767","P01701","io"
"P01767","P01700","io"
"P01767","P02746","io"
"P01767","P04211","io"
"P01767","P01706","io"
"P01767","A2NJV5","io"
"P01767","P01772","io"
"P01767","P01699","io"
"P01767","P01705","io"
"P01767","P01782","io"
"P01767","P01703","io"
"P01767","P04430","io"
"P01767","A0M8Q6","io"
"P01767","P02747","io"
"P01767","P06312","io"
"P01767","P01714","io"
"P01767","P06310","io"
"P01767","P01715","io"
"P01767","P0CG04","io"
"P01767","P01615","io"
"P01767","P01861","io"
"P01767","P01825","io"
"P01767","P01721","io"
"P01767","P01814","io"
"P01767","P01602","io"
"P01767","P01817","io"
"P01767","P01742","io"
"P01767","P01709","io"
"P01767","P02745","io"
"P01767","P04432","io"
"P01767","P01764","io"
"P01767","P01880","io"
"P01767","P01780","io"
"P01767","P01614","io"
"P01767","P01762","io"
"P01767","P01611","io"
"P01767","P01743","io"
"P01767","P01597","io"
"P01767","P01824","io"
"P01767","P01599","io"
"P01767","P06331","io"
"P01767","P01768","io"
"P01767","P01594","io"
"P01767","P01859","io"
"P01767","P01717","io"
"P01767","P01704","io"
"P01767","P01871","io"
"P01767","P01718","io"
"P01767","P01763","io"
"P01767","P0CF74","io"
"P01767","P01619","io"
"P01767","P01860","io"
"P01767","P01766","io"
"P01767","P01624","io"
"P01767","P00736","io"
"P01767","P01601","io"
"P01767","P04433","io"
"P01859","P00736","io"
"P01859","P0CF74","io"
"P01859","P01860","io"
"P01859","P01817","io"
"P01859","A0M8Q6","io"
"P01859","P04430","io"
"P01859","P06312","io"
"P01859","P01705","io"
"P01859","P01825","io"
"P01859","P01701","io"
"P01859","P01602","io"
"P01859","P01762","io"
"P01859","P01743","io"
"P01859","P01709","io"
"P01859","P01768","io"
"P01859","P01834","io"
"P01859","P01703","io"
"P01859","P01714","io"
"P01859","P01772","io"
"P01859","P01780","io"
"P01859","P01599","io"
"P01859","P01717","io"
"P01859","P01619","io"
"P01859","P01782","io"
"P01859","P04432","io"
"P01859","P04433","io"
"P01859","P01715","io"
"P01859","P01814","io"
"P01859","P01601","io"
"P01859","P06310","io"
"P01859","P01704","io"
"P01859","P09871","io"
"P01859","P01718","io"
"P01859","P01721","io"
"P01859","P0CG04","io"
"P01859","P01700","io"
"P01859","P01614","io"
"P01859","P01763","io"
"P01859","P01824","io"
"P01859","P02745","io"
"P01859","P01766","io"
"P01859","P01593","io"
"P01859","P04211","io"
"P01859","P06331","io"
"P01859","P01706","io"
"P01859","P01624","io"
"P01859","P01594","io"
"P01859","P01611","io"
"P01859","P01597","io"
"P01859","P01767","io"
"P01859","A2NJV5","io"
"P01859","P02746","io"
"P01859","P01857","io"
"P01859","P02747","io"
"P01859","P01615","io"
"P01859","P01699","io"
"P01859","P01861","io"
"P01859","P80748","io"
"P01859","P06315","io"
"P01859","P01764","io"
"P01859","P01742","io"
"O60841","P23396","io"
"O60841","Q6P5R6","io"
"O60841","P62945","io"
"O60841","P62280","io"
"O60841","P39023","io"
"O60841","P15880","io"
"O60841","P61247","io"
"O60841","P62979","io"
"O60841","P42677","io"
"O60841","Q02543","io"
"O60841","P62244","io"
"O60841","P46782","io"
"O60841","P83881","io"
"O60841","P08708","io"
"O60841","Q8TD47","io"
"O60841","P83731","io"
"O60841","P62829","io"
"O60841","P50914","io"
"O60841","Q02878","io"
"O60841","Q96EH5","io"
"O60841","P62899","io"
"O60841","Q71UM5","io"
"O60841","P62891","io"
"O60841","P63220","io"
"O60841","P62888","io"
"O60841","P18621","io"
"O60841","P62753","io"
"O60841","P05386","io"
"O60841","P62241","io"
"O60841","Q92901","io"
"O60841","Q969Q0","io"
"O60841","P25398","io"
"O60841","P62854","io"
"O60841","P62266","io"
"O60841","P62273","io"
"O60841","P62249","io"
"O60841","P36578","io"
"O60841","P05388","io"
"O60841","Q9Y3U8","io"
"O60841","P61254","io"
"O60841","P62847","io"
"O60841","P62277","io"
"O60841","P18124","io"
"O60841","P61927","io"
"O60841","P47914","io"
"O60841","P46777","io"
"O60841","P08865","io"
"O60841","P62841","io"
"O60841","P62906","io"
"O60841","P63173","io"
"O60841","Q9UNX3","io"
"O60841","P62424","io"
"O60841","P46781","io"
"O60841","P30050","io"
"O60841","P46776","io"
"O60841","P39019","io"
"O60841","P61513","io"
"O60841","P62857","io"
"O60841","P26373","io"
"O60841","P61313","io"
"O60841","P62917","io"
"O60841","P46778","io"
"O60841","P60866","io"
"O60841","P62701","io"
"O60841","P62750","io"
"O60841","P49207","io"
"O60841","P46783","io"
"O60841","P27635","io"
"O60841","P61353","io"
"O60841","P40429","io"
"O60841","P62910","io"
"O60841","Q96L21","io"
"O60841","P35268","io"
"O60841","P84098","io"
"O60841","P62263","io"
"O60841","P62851","io"
"O60841","P22090","io"
"O60841","P62861","io"
"O60841","P62081","io"
"O60841","P32969","io"
"O60841","P62987","io"
"O60841","P62913","io"
"O60841","Q07020","io"
"O60841","P46779","io"
"O60841","P62269","io"
"O60841","P05387","io"
"O60841","P18077","io"
"O60841","P42766","io"
"P01861","P06310","io"
"P01861","P02745","io"
"P01861","P00736","io"
"P01861","P01817","io"
"P01861","P01814","io"
"P01861","P01601","io"
"P01861","P04211","io"
"P01861","A0M8Q6","io"
"P01861","P01700","io"
"P01861","P01772","io"
"P01861","P01766","io"
"P01861","P06331","io"
"P01861","P09871","io"
"P01861","P01721","io"
"P01861","P01599","io"
"P01861","P01743","io"
"P01861","P0CG04","io"
"P01861","P01594","io"
"P01861","P80748","io"
"P01861","P01701","io"
"P01861","P01611","io"
"P01861","P01704","io"
"P01861","P01703","io"
"P01861","P02746","io"
"P01861","P01593","io"
"P01861","P01762","io"
"P01861","P01780","io"
"P01861","P01709","io"
"P01861","P01824","io"
"P01861","P01768","io"
"P01861","P02747","io"
"P01861","P01705","io"
"P01861","P04433","io"
"P01861","P01764","io"
"P01861","P01767","io"
"P01861","P01834","io"
"P01861","P01614","io"
"P01861","P01860","io"
"P01861","P01714","io"
"P01861","P06315","io"
"P01861","P01717","io"
"P01861","P01859","io"
"P01861","P01857","io"
"P01861","P04430","io"
"P01861","P01718","io"
"P01861","P01742","io"
"P01861","P01699","io"
"P01861","A2NJV5","io"
"P01861","P04432","io"
"P01861","P01706","io"
"P01861","P01602","io"
"P01861","P01715","io"
"P01861","P01782","io"
"P01861","P01615","io"
"P01861","P01763","io"
"P01861","P01619","io"
"P01861","P01624","io"
"P01861","P06312","io"
"P01861","P01825","io"
"P01861","P0CF74","io"
"P01861","P01597","io"
"P01834","P01880","io"
"P01834","P01599","io"
"P01834","P02746","io"
"P01834","P01602","io"
"P01834","P01860","io"
"P01834","P01766","io"
"P01834","P01762","io"
"P01834","P40259","io"
"P01834","P11912","io"
"P01834","P01704","io"
"P01834","P06310","io"
"P01834","P01859","io"
"P01834","P01780","io"
"P01834","P01706","io"
"P01834","P02745","io"
"P01834","P01824","io"
"P01834","P01714","io"
"P01834","A2NJV5","io"
"P01834","P06312","io"
"P01834","P01772","io"
"P01834","P01768","io"
"P01834","P02747","io"
"P01834","P01601","io"
"P01834","P01699","io"
"P01834","P01825","io"
"P01834","P01767","io"
"P01834","P01715","io"
"P01834","P01709","io"
"P01834","P01614","io"
"P01834","P01718","io"
"P01834","P01624","io"
"P01834","P04430","io"
"P01834","P01763","io"
"P01834","P04211","io"
"P01834","P09871","io"
"P01834","P01742","io"
"P01834","P80748","io"
"P01834","P0CG04","io"
"P01834","P01743","io"
"P01834","P01717","io"
"P01834","P01701","io"
"P01834","P01703","io"
"P01834","P06331","io"
"P01834","P04433","io"
"P01834","P01764","io"
"P01834","P00736","io"
"P01834","P0CF74","io"
"P01834","P01782","io"
"P01834","P01611","io"
"P01834","P06315","io"
"P01834","P01619","io"
"P01834","P01817","io"
"P01834","P04432","io"
"P01834","P01861","io"
"P01834","P01705","io"
"P01834","A0M8Q6","io"
"P01834","P01700","io"
"P01834","P01597","io"
"P01834","P01814","io"
"P01834","P01615","io"
"P01834","P01857","io"
"P01834","P01594","io"
"P01834","P01721","io"
"P01834","P01593","io"
"P01834","P01871","io"
"A0M8Q6","P01717","io"
"A0M8Q6","P01861","io"
"A0M8Q6","P01593","io"
"A0M8Q6","P06315","io"
"A0M8Q6","P01611","io"
"A0M8Q6","P00736","io"
"A0M8Q6","P01772","io"
"A0M8Q6","P01599","io"
"A0M8Q6","P01619","io"
"A0M8Q6","P01768","io"
"A0M8Q6","P01825","io"
"A0M8Q6","P40259","io"
"A0M8Q6","P01718","io"
"A0M8Q6","P01859","io"
"A0M8Q6","P01766","io"
"A0M8Q6","P01715","io"
"A0M8Q6","P01880","io"
"A0M8Q6","P0CF74","io"
"A0M8Q6","P04430","io"
"A0M8Q6","P09871","io"
"A0M8Q6","P01762","io"
"A0M8Q6","P01704","io"
"A0M8Q6","P01764","io"
"A0M8Q6","P01699","io"
"A0M8Q6","P11912","io"
"A0M8Q6","P04433","io"
"A0M8Q6","P04432","io"
"A0M8Q6","P01834","io"
"A0M8Q6","P01700","io"
"A0M8Q6","P01860","io"
"A0M8Q6","P06310","io"
"A0M8Q6","P01714","io"
"A0M8Q6","P02745","io"
"A0M8Q6","P0CG04","io"
"A0M8Q6","P02747","io"
"A0M8Q6","P01743","io"
"A0M8Q6","P01615","io"
"A0M8Q6","P01763","io"
"A0M8Q6","P01721","io"
"A0M8Q6","A2NJV5","io"
"A0M8Q6","P01602","io"
"A0M8Q6","P04211","io"
"A0M8Q6","P01706","io"
"A0M8Q6","P01782","io"
"A0M8Q6","P01701","io"
"A0M8Q6","P01709","io"
"A0M8Q6","P01824","io"
"A0M8Q6","P01601","io"
"A0M8Q6","P01614","io"
"A0M8Q6","P01857","io"
"A0M8Q6","P01817","io"
"A0M8Q6","P06331","io"
"A0M8Q6","P01767","io"
"A0M8Q6","P01871","io"
"A0M8Q6","P80748","io"
"A0M8Q6","P01814","io"
"A0M8Q6","P02746","io"
"A0M8Q6","P01594","io"
"A0M8Q6","P01624","io"
"A0M8Q6","P01705","io"
"A0M8Q6","P01742","io"
"A0M8Q6","P01780","io"
"A0M8Q6","P06312","io"
"A0M8Q6","P01703","io"
"A0M8Q6","P01597","io"
"P06331","P01717","io"
"P06331","P01624","io"
"P06331","P01601","io"
"P06331","P11912","io"
"P06331","A2NJV5","io"
"P06331","P01699","io"
"P06331","P02746","io"
"P06331","P01599","io"
"P06331","P01871","io"
"P06331","P01700","io"
"P06331","P01593","io"
"P06331","P02745","io"
"P06331","P01861","io"
"P06331","P01780","io"
"P06331","P0CG04","io"
"P06331","P01763","io"
"P06331","P40259","io"
"P06331","P04430","io"
"P06331","P01714","io"
"P06331","P04432","io"
"P06331","P01701","io"
"P06331","P01768","io"
"P06331","P01782","io"
"P06331","P09871","io"
"P06331","P01703","io"
"P06331","P01834","io"
"P06331","P01615","io"
"P06331","P01614","io"
"P06331","P01857","io"
"P06331","A0M8Q6","io"
"P06331","P01764","io"
"P06331","P01594","io"
"P06331","P01859","io"
"P06331","P01602","io"
"P06331","P01706","io"
"P06331","P01597","io"
"P06331","P01767","io"
"P06331","P0CF74","io"
"P06331","P01718","io"
"P06331","P01743","io"
"P06331","P01817","io"
"P06331","P01766","io"
"P06331","P02747","io"
"P06331","P06315","io"
"P06331","P00736","io"
"P06331","P01715","io"
"P06331","P01814","io"
"P06331","P01619","io"
"P06331","P01611","io"
"P06331","P01880","io"
"P06331","P01704","io"
"P06331","P01709","io"
"P06331","P06310","io"
"P06331","P01705","io"
"P06331","P01721","io"
"P06331","P01824","io"
"P06331","P04211","io"
"P06331","P06312","io"
"P06331","P01742","io"
"P06331","P01762","io"
"P06331","P80748","io"
"P06331","P04433","io"
"P06331","P01860","io"
"P06331","P01772","io"
"P06331","P01825","io"
"P20042","P41091","io"
"P20042","P05198","io"
"P41091","P20042","io"
"P41091","P05198","io"
"P01880","P01593","io"
"P01880","P01782","io"
"P01880","P01701","io"
"P01880","P01825","io"
"P01880","P01703","io"
"P01880","P01704","io"
"P01880","P01721","io"
"P01880","P01766","io"
"P01880","P80748","io"
"P01880","P04430","io"
"P01880","P01742","io"
"P01880","P01602","io"
"P01880","P01619","io"
"P01880","P06310","io"
"P01880","P0CF74","io"
"P01880","P01763","io"
"P01880","P06312","io"
"P01880","P01714","io"
"P01880","A2NJV5","io"
"P01880","P01706","io"
"P01880","P01824","io"
"P01880","A0M8Q6","io"
"P01880","P01624","io"
"P01880","P01615","io"
"P01880","P01871","io"
"P01880","P11912","io"
"P01880","P01709","io"
"P01880","P01718","io"
"P01880","P06331","io"
"P01880","P01594","io"
"P01880","P01817","io"
"P01880","P40259","io"
"P01880","P06315","io"
"P01880","P01764","io"
"P01880","P04433","io"
"P01880","P01599","io"
"P01880","P01834","io"
"P01880","P01705","io"
"P01880","P01597","io"
"P01880","P01700","io"
"P01880","P01614","io"
"P01880","P01717","io"
"P01880","P01814","io"
"P01880","P04432","io"
"P01880","P01780","io"
"P01880","P01699","io"
"P01880","P01715","io"
"P01880","P04211","io"
"P01880","P01601","io"
"P01880","P01611","io"
"P01880","P0CG04","io"
"P01880","P01768","io"
"P01880","P01743","io"
"P01880","P01762","io"
"P01880","P01772","io"
"P01880","P01767","io"
"P01860","P01624","io"
"P01860","P06312","io"
"P01860","P06331","io"
"P01860","P01614","io"
"P01860","P01857","io"
"P01860","A0M8Q6","io"
"P01860","P01718","io"
"P01860","P01780","io"
"P01860","P01706","io"
"P01860","P01594","io"
"P01860","P01700","io"
"P01860","P01619","io"
"P01860","P01817","io"
"P01860","P04211","io"
"P01860","P01772","io"
"P01860","P01705","io"
"P01860","P01701","io"
"P01860","P01742","io"
"P01860","P02746","io"
"P01860","P01834","io"
"P01860","P01611","io"
"P01860","P01762","io"
"P01860","P01601","io"
"P01860","P02747","io"
"P01860","P01764","io"
"P01860","P0CF74","io"
"P01860","P01721","io"
"P01860","P01766","io"
"P01860","P01859","io"
"P01860","P04430","io"
"P01860","P01703","io"
"P01860","P80748","io"
"P01860","P04432","io"
"P01860","P01615","io"
"P01860","P01717","io"
"P01860","P01593","io"
"P01860","P01715","io"
"P01860","P01861","io"
"P01860","P00736","io"
"P01860","A2NJV5","io"
"P01860","P01597","io"
"P01860","P01767","io"
"P01860","P01602","io"
"P01860","P0CG04","io"
"P01860","P01814","io"
"P01860","P02745","io"
"P01860","P06315","io"
"P01860","P01782","io"
"P01860","P01825","io"
"P01860","P09871","io"
"P01860","P01709","io"
"P01860","P01714","io"
"P01860","P01763","io"
"P01860","P01743","io"
"P01860","P01768","io"
"P01860","P01699","io"
"P01860","P01599","io"
"P01860","P04433","io"
"P01860","P06310","io"
"P01860","P01824","io"
"P01860","P01704","io"
"P0CG04","P04430","io"
"P0CG04","P02747","io"
"P0CG04","P02745","io"
"P0CG04","P01825","io"
"P0CG04","P01706","io"
"P0CG04","P01859","io"
"P0CG04","P01768","io"
"P0CG04","P06315","io"
"P0CG04","P11912","io"
"P0CG04","P06331","io"
"P0CG04","P01767","io"
"P0CG04","P01762","io"
"P0CG04","A2NJV5","io"
"P0CG04","P01717","io"
"P0CG04","P01594","io"
"P0CG04","P01780","io"
"P0CG04","P01704","io"
"P0CG04","P01601","io"
"P0CG04","P01824","io"
"P0CG04","P01624","io"
"P0CG04","P04432","io"
"P0CG04","P01614","io"
"P0CG04","P06310","io"
"P0CG04","P01742","io"
"P0CG04","P01743","io"
"P0CG04","P01715","io"
"P0CG04","P04211","io"
"P0CG04","P01597","io"
"P0CG04","P01766","io"
"P0CG04","P01782","io"
"P0CG04","P01619","io"
"P0CG04","P01772","io"
"P0CG04","P01701","io"
"P0CG04","A0M8Q6","io"
"P0CG04","P01615","io"
"P0CG04","P01834","io"
"P0CG04","P01602","io"
"P0CG04","P02746","io"
"P0CG04","P04433","io"
"P0CG04","P01599","io"
"P0CG04","P01857","io"
"P0CG04","P00736","io"
"P0CG04","P01764","io"
"P0CG04","P01860","io"
"P0CG04","P01880","io"
"P0CG04","P0CF74","io"
"P0CG04","P01705","io"
"P0CG04","P80748","io"
"P0CG04","P40259","io"
"P0CG04","P01718","io"
"P0CG04","P01593","io"
"P0CG04","P09871","io"
"P0CG04","P01763","io"
"P0CG04","P01871","io"
"P0CG04","P01861","io"
"P0CG04","P06312","io"
"P0CG04","P01814","io"
"P0CG04","P01709","io"
"P0CG04","P01700","io"
"P0CG04","P01817","io"
"P0CG04","P01611","io"
"P0CG04","P01699","io"
"P0CG04","P01714","io"
"P0CG04","P01703","io"
"P0CG04","P01721","io"
"P01857","P01860","io"
"P01857","P01766","io"
"P01857","P01859","io"
"P01857","P02747","io"
"P01857","P01834","io"
"P01857","P01602","io"
"P01857","P01597","io"
"P01857","P01699","io"
"P01857","P01721","io"
"P01857","P01704","io"
"P01857","P01624","io"
"P01857","P01742","io"
"P01857","P01619","io"
"P01857","P0CF74","io"
"P01857","P01611","io"
"P01857","P01814","io"
"P01857","P01614","io"
"P01857","P01767","io"
"P01857","P01615","io"
"P01857","P01780","io"
"P01857","P01763","io"
"P01857","P04211","io"
"P01857","P04433","io"
"P01857","P01817","io"
"P01857","A0M8Q6","io"
"P01857","P01703","io"
"P01857","P80748","io"
"P01857","P02745","io"
"P01857","P0CG04","io"
"P01857","P02746","io"
"P01857","P01861","io"
"P01857","P01824","io"
"P01857","P01601","io"
"P01857","P01593","io"
"P01857","P01594","io"
"P01857","P04432","io"
"P01857","P01717","io"
"P01857","P06315","io"
"P01857","P01599","io"
"P01857","P01762","io"
"P01857","P01706","io"
"P01857","P06312","io"
"P01857","P01718","io"
"P01857","A2NJV5","io"
"P01857","P01701","io"
"P01857","P09871","io"
"P01857","P01714","io"
"P01857","P01715","io"
"P01857","P01768","io"
"P01857","P00736","io"
"P01857","P01825","io"
"P01857","P01764","io"
"P01857","P04430","io"
"P01857","P01743","io"
"P01857","P06331","io"
"P01857","P01709","io"
"P01857","P01700","io"
"P01857","P01705","io"
"P01857","P01782","io"
"P01857","P01772","io"
"P01857","P06310","io"
"P01871","P01766","io"
"P01871","P01599","io"
"P01871","P01817","io"
"P01871","P06312","io"
"P01871","P06315","io"
"P01871","P04211","io"
"P01871","P0CF74","io"
"P01871","P04433","io"
"P01871","P01624","io"
"P01871","P01742","io"
"P01871","P01764","io"
"P01871","P01705","io"
"P01871","P01772","io"
"P01871","A2NJV5","io"
"P01871","P01780","io"
"P01871","P01700","io"
"P01871","P04430","io"
"P01871","P01709","io"
"P01871","P01717","io"
"P01871","P01782","io"
"P01871","P01611","io"
"P01871","P01768","io"
"P01871","P01704","io"
"P01871","P01814","io"
"P01871","P01718","io"
"P01871","P01721","io"
"P01871","P01594","io"
"P01871","P0CG04","io"
"P01871","P01834","io"
"P01871","P01703","io"
"P01871","P01615","io"
"P01871","P01706","io"
"P01871","P01767","io"
"P01871","P01824","io"
"P01871","P01699","io"
"P01871","P01701","io"
"P01871","P01619","io"
"P01871","P80748","io"
"P01871","P04432","io"
"P01871","P40259","io"
"P01871","A0M8Q6","io"
"P01871","P06331","io"
"P01871","P01597","io"
"P01871","P01614","io"
"P01871","P01743","io"
"P01871","P01714","io"
"P01871","P11912","io"
"P01871","P01601","io"
"P01871","P01763","io"
"P01871","P01762","io"
"P01871","P06310","io"
"P01871","P01825","io"
"P01871","P01593","io"
"P01871","P01715","io"
"P01871","P01880","io"
"P01871","P01602","io"
"P0CF74","P00736","io"
"P0CF74","P04430","io"
"P0CF74","P01703","io"
"P0CF74","P40259","io"
"P0CF74","P01834","io"
"P0CF74","P01825","io"
"P0CF74","P06315","io"
"P0CF74","P01860","io"
"P0CF74","P01772","io"
"P0CF74","P06310","io"
"P0CF74","P01782","io"
"P0CF74","P04211","io"
"P0CF74","P01766","io"
"P0CF74","P01614","io"
"P0CF74","P01743","io"
"P0CF74","P01871","io"
"P0CF74","P01880","io"
"P0CF74","P01718","io"
"P0CF74","P01767","io"
"P0CF74","P01611","io"
"P0CF74","P01859","io"
"P0CF74","P01615","io"
"P0CF74","P01817","io"
"P0CF74","P01597","io"
"P0CF74","P01624","io"
"P0CF74","A2NJV5","io"
"P0CF74","P0CG04","io"
"P0CF74","P06312","io"
"P0CF74","P01764","io"
"P0CF74","P11912","io"
"P0CF74","P04433","io"
"P0CF74","P01699","io"
"P0CF74","P01763","io"
"P0CF74","P01762","io"
"P0CF74","P01705","io"
"P0CF74","P01861","io"
"P0CF74","P04432","io"
"P0CF74","P02747","io"
"P0CF74","P02746","io"
"P0CF74","P01715","io"
"P0CF74","P01602","io"
"P0CF74","P01599","io"
"P0CF74","P01701","io"
"P0CF74","P01593","io"
"P0CF74","P01709","io"
"P0CF74","P01742","io"
"P0CF74","P01857","io"
"P0CF74","P01721","io"
"P0CF74","P01706","io"
"P0CF74","P06331","io"
"P0CF74","P01594","io"
"P0CF74","P01824","io"
"P0CF74","P01601","io"
"P0CF74","P01814","io"
"P0CF74","P01700","io"
"P0CF74","P80748","io"
"P0CF74","P01717","io"
"P0CF74","P01768","io"
"P0CF74","P02745","io"
"P0CF74","P01714","io"
"P0CF74","A0M8Q6","io"
"P0CF74","P01704","io"
"P0CF74","P09871","io"
"P0CF74","P01619","io"
"P0CF74","P01780","io"
"P78504","Q04721","io"
"P01615","P01706","io"
"P01615","P01703","io"
"P01615","P01764","io"
"P01615","P01825","io"
"P01615","P01768","io"
"P01615","P04430","io"
"P01615","P40259","io"
"P01615","P01715","io"
"P01615","P01718","io"
"P01615","P02745","io"
"P01615","P01871","io"
"P01615","P01700","io"
"P01615","P0CG04","io"
"P01615","P04432","io"
"P01615","P01701","io"
"P01615","P02746","io"
"P01615","P01705","io"
"P01615","P01593","io"
"P01615","P01767","io"
"P01615","P09871","io"
"P01615","P00736","io"
"P01615","P01857","io"
"P01615","P01597","io"
"P01615","A0M8Q6","io"
"P01615","P01602","io"
"P01615","P06331","io"
"P01615","P01817","io"
"P01615","P06315","io"
"P01615","P01717","io"
"P01615","P01721","io"
"P01615","P01860","io"
"P01615","P04433","io"
"P01615","P01624","io"
"P01615","P01599","io"
"P01615","P01763","io"
"P01615","P01714","io"
"P01615","P01594","io"
"P01615","P01834","io"
"P01615","P01601","io"
"P01615","P01880","io"
"P01615","P01782","io"
"P01615","P80748","io"
"P01615","P01814","io"
"P01615","P02747","io"
"P01615","P0CF74","io"
"P01615","P06310","io"
"P01615","P01709","io"
"P01615","A2NJV5","io"
"P01615","P11912","io"
"P01615","P01743","io"
"P01615","P01611","io"
"P01615","P01780","io"
"P01615","P01619","io"
"P01615","P04211","io"
"P01615","P01614","io"
"P01615","P01824","io"
"P01615","P01699","io"
"P01615","P01766","io"
"P01615","P01859","io"
"P01615","P01861","io"
"P01615","P01772","io"
"P01615","P01742","io"
"P01615","P06312","io"
"P01615","P01704","io"
"P01615","P01762","io"
"P01624","P01614","io"
"P01624","P06331","io"
"P01624","P06312","io"
"P01624","P01599","io"
"P01624","P01768","io"
"P01624","P01764","io"
"P01624","P01780","io"
"P01624","P02745","io"
"P01624","P01859","io"
"P01624","P01782","io"
"P01624","P01709","io"
"P01624","P01602","io"
"P01624","P01766","io"
"P01624","P0CF74","io"
"P01624","P01718","io"
"P01624","P01772","io"
"P01624","P11912","io"
"P01624","P06315","io"
"P01624","P02746","io"
"P01624","P01611","io"
"P01624","P01701","io"
"P01624","P01717","io"
"P01624","P01593","io"
"P01624","P01594","io"
"P01624","P01705","io"
"P01624","P01814","io"
"P01624","P01700","io"
"P01624","P01601","io"
"P01624","P01699","io"
"P01624","P01763","io"
"P01624","P01704","io"
"P01624","P01762","io"
"P01624","P01860","io"
"P01624","P01817","io"
"P01624","A0M8Q6","io"
"P01624","P01871","io"
"P01624","P01825","io"
