"from","to","type"
"P26373","P62851","io"
"P26373","P62979","io"
"P26373","O60841","io"
"P26373","Q6P5R6","io"
"P26373","P62917","io"
"P26373","P62081","io"
"P26373","P05387","io"
"P26373","P62841","io"
"P26373","P62241","io"
"P26373","P46783","io"
"P26373","P22090","io"
"P26373","P18077","io"
"P26373","P42677","io"
"P26373","P15880","io"
"P26373","P50914","io"
"P50914","P62851","io"
"P50914","P15880","io"
"P50914","P62269","io"
"P50914","P62424","io"
"P50914","Q71UM5","io"
"P50914","Q96EH5","io"
"P50914","P47914","io"
"P50914","P61353","io"
"P50914","P49207","io"
"P50914","P40429","io"
"P50914","P35268","io"
"P50914","P62945","io"
"P50914","P62910","io"
"P50914","Q02543","io"
"P50914","P61313","io"
"P50914","P62847","io"
"P50914","P62888","io"
"P50914","P08708","io"
"P50914","P83881","io"
"P50914","P62753","io"
"P50914","P62701","io"
"P50914","Q969Q0","io"
"P50914","P26373","io"
"P50914","P62979","io"
"P50914","P62750","io"
"P50914","P63220","io"
"P50914","P42677","io"
"P50914","P46776","io"
"P50914","P62263","io"
"P50914","P62857","io"
"P50914","P36578","io"
"P50914","P22090","io"
"P50914","P46778","io"
"P50914","P39023","io"
"P50914","Q07020","io"
"P50914","P39019","io"
"P50914","P46779","io"
"P50914","P63173","io"
"P50914","P62987","io"
"P50914","P84098","io"
"P50914","P62899","io"
"P50914","P62273","io"
"P50914","Q6P5R6","io"
"P50914","P62081","io"
"P50914","P62241","io"
"P50914","P27635","io"
"P50914","P62249","io"
"P50914","P46781","io"
"P50914","Q96L21","io"
"P50914","P18621","io"
"P50914","P05386","io"
"P50914","P61927","io"
"P50914","P62917","io"
"P50914","P62854","io"
"P50914","P62913","io"
"P50914","O60841","io"
"P50914","P05387","io"
"P50914","P61254","io"
"P50914","P62244","io"
"P50914","Q9UNX3","io"
"P50914","P61513","io"
"P50914","P61247","io"
"P50914","P83731","io"
"P50914","P18077","io"
"P50914","P62891","io"
"P50914","Q02878","io"
"P50914","Q9Y3U8","io"
"P50914","Q8TD47","io"
"P50914","P30050","io"
"P50914","P08865","io"
"P50914","P62280","io"
"P50914","P46783","io"
"P50914","P18124","io"
"P50914","P23396","io"
"P50914","P62906","io"
"P50914","P46782","io"
"P50914","P62841","io"
"P50914","P42766","io"
"P50914","P62861","io"
"P50914","P25398","io"
"P50914","P62266","io"
"P50914","P46777","io"
"P50914","P05388","io"
"P50914","P62829","io"
"P50914","Q92901","io"
"P50914","P60866","io"
"P50914","P32969","io"
"P50914","P62277","io"
"P61313","P62857","io"
"P61313","P22090","io"
"P61313","Q8TD47","io"
"P61313","P61513","io"
"P61313","P18621","io"
"P61313","P62269","io"
"P61313","P36578","io"
"P61313","P61353","io"
"P61313","P62249","io"
"P61313","P62753","io"
"P61313","P25398","io"
"P61313","P18124","io"
"P61313","P62913","io"
"P61313","P60866","io"
"P61313","P39019","io"
"P61313","P62861","io"
"P61313","P05386","io"
"P61313","P62750","io"
"P61313","P49207","io"
"P61313","P62891","io"
"P61313","P62280","io"
"P61313","P62841","io"
"P61313","P46778","io"
"P61313","P62277","io"
"P61313","P62244","io"
"P61313","P46781","io"
"P61313","P62854","io"
"P61313","P62899","io"
"P61313","Q6P5R6","io"
"P61313","P62263","io"
"P61313","P46776","io"
"P61313","P84098","io"
"P61313","P05387","io"
"P61313","P42766","io"
"P61313","P62424","io"
"P61313","P05388","io"
"P61313","P62266","io"
"P61313","P26373","io"
"P61313","O60841","io"
"P61313","P46783","io"
"P61313","P63173","io"
"P61313","P62906","io"
"P61313","Q969Q0","io"
"P61313","Q9UNX3","io"
"P61313","P27635","io"
"P61313","P62829","io"
"P61313","P83731","io"
"P61313","P62851","io"
"P61313","P61254","io"
"P61313","P62987","io"
"P61313","Q9Y3U8","io"
"P61313","P23396","io"
"P61313","P62979","io"
"P61313","P83881","io"
"P61313","P62273","io"
"P61313","Q07020","io"
"P61313","P61247","io"
"P61313","P62847","io"
"P61313","P61927","io"
"P61313","Q71UM5","io"
"P61313","P63220","io"
"P61313","P32969","io"
"P61313","P08865","io"
"P61313","P47914","io"
"P61313","P62701","io"
"P61313","P62945","io"
"P61313","P40429","io"
"P61313","Q92901","io"
"P61313","P62917","io"
"P61313","P62910","io"
"P61313","Q02543","io"
"P61313","P62888","io"
"P61313","Q02878","io"
"P61313","P08708","io"
"P61313","P62081","io"
"P61313","P39023","io"
"P61313","Q96EH5","io"
"P61313","P15880","io"
"P61313","P50914","io"
"P61313","P18077","io"
"P61313","P62241","io"
"P61313","P30050","io"
"P61313","P46782","io"
"P61313","P46779","io"
"P61313","P35268","io"
"P61313","P46777","io"
"P61313","Q96L21","io"
"P61313","P42677","io"
"P83731","P46778","io"
"P83731","P50914","io"
"P83731","P62701","io"
"P83731","P62273","io"
"P83731","Q9Y3U8","io"
"P83731","P62829","io"
"P83731","P61254","io"
"P83731","P62847","io"
"P83731","P63220","io"
"P83731","P05386","io"
"P83731","P42677","io"
"P83731","P18124","io"
"P83731","P61313","io"
"P83731","Q96L21","io"
"P83731","P62244","io"
"P83731","Q02878","io"
"P83731","P83881","io"
"P83731","P61513","io"
"P83731","Q8TD47","io"
"P83731","P46776","io"
"P83731","P46781","io"
"P83731","P62891","io"
"P83731","P60866","io"
"P83731","P32969","io"
"P83731","P26373","io"
"P83731","O60841","io"
"P83731","P61927","io"
"P83731","P62280","io"
"P83731","P08708","io"
"P83731","P18077","io"
"P83731","Q969Q0","io"
"P83731","P22090","io"
"P83731","P62913","io"
"P83731","P62241","io"
"P83731","P62888","io"
"P83731","P62945","io"
"P83731","P62249","io"
"P83731","P46782","io"
"P83731","P61247","io"
"P83731","P62857","io"
"P83731","P05387","io"
"P83731","P62277","io"
"P83731","P62841","io"
"P83731","Q6P5R6","io"
"P83731","P27635","io"
"P83731","P62861","io"
"P83731","P62917","io"
"P83731","P62910","io"
"P83731","P62266","io"
"P83731","P62081","io"
"P83731","P62854","io"
"P83731","P46777","io"
"P83731","P62899","io"
"P83731","P46783","io"
"P83731","P18621","io"
"P83731","P84098","io"
"P83731","P62851","io"
"P83731","Q02543","io"
"P83731","P08865","io"
"P83731","P62424","io"
"P83731","P15880","io"
"P83731","P25398","io"
"P83731","P62750","io"
"P83731","P62269","io"
"P83731","P36578","io"
"P83731","P62753","io"
"P83731","P30050","io"
"P83731","P62979","io"
"P83731","Q96EH5","io"
"P83731","P39023","io"
"P83731","Q07020","io"
"P83731","P62987","io"
"P83731","P35268","io"
"P83731","P62263","io"
"P83731","P40429","io"
"P83731","P47914","io"
"P83731","Q9UNX3","io"
"P83731","P62906","io"
"P83731","P63173","io"
"P83731","P23396","io"
"P83731","P39019","io"
"P83731","P61353","io"
"P83731","Q92901","io"
"P83731","Q71UM5","io"
"P83731","P05388","io"
"P83731","P49207","io"
"P83731","P46779","io"
"P83731","P42766","io"
"P61254","P30050","io"
"P61254","P36578","io"
"P61254","P05388","io"
"P61254","P62861","io"
"P61254","Q02543","io"
"P61254","P26373","io"
"P61254","P18621","io"
"P61254","Q8TD47","io"
"P61254","P62851","io"
"P61254","P62906","io"
"P61254","P39023","io"
"P61254","P62249","io"
"P61254","P62244","io"
"P61254","P61927","io"
"P61254","P62753","io"
"P61254","P62841","io"
"P61254","Q02878","io"
"P61254","P50914","io"
"P61254","P46776","io"
"P61254","P62277","io"
"P61254","P47914","io"
"P61254","P49207","io"
"P61254","P25398","io"
"P61254","P42677","io"
"P61254","P46777","io"
"P61254","Q96EH5","io"
"P61254","P84098","io"
"P61254","P61247","io"
"P61254","Q969Q0","io"
"P61254","Q9UNX3","io"
"P61254","P62987","io"
"P61254","P18077","io"
"P61254","P62888","io"
"P61254","P62917","io"
"P61254","P62891","io"
"P61254","P32969","io"
"P61254","P62269","io"
"P61254","P39019","io"
"P61254","P62273","io"
"P61254","P61313","io"
"P61254","P08708","io"
"P61254","P46782","io"
"P61254","P83881","io"
"P61254","Q07020","io"
"P61254","Q71UM5","io"
"P61254","P62913","io"
"P61254","P62979","io"
"P61254","P62847","io"
"P61254","P62857","io"
"P61254","Q92901","io"
"P61254","P62424","io"
"P61254","P40429","io"
"P61254","P35268","io"
"P61254","P83731","io"
"P61254","P62263","io"
"P61254","P62945","io"
"P61254","P62910","io"
"P61254","P62266","io"
"P61254","P46778","io"
"P61254","P42766","io"
"P61254","P05387","io"
"P61254","P22090","io"
"P61254","P46783","io"
"P61254","Q96L21","io"
"P61254","P62081","io"
"P61254","P05386","io"
"P61254","P62750","io"
"P61254","P63173","io"
"P61254","P62829","io"
"P61254","P08865","io"
"P61254","Q9Y3U8","io"
"P61254","P15880","io"
"P61254","P62701","io"
"P61254","P61513","io"
"P61254","P62241","io"
"P61254","O60841","io"
"P61254","P18124","io"
"P61254","P27635","io"
"P61254","P62854","io"
"P61254","P23396","io"
"P61254","P61353","io"
"P61254","P60866","io"
"P61254","P62899","io"
"P61254","Q6P5R6","io"
"P61254","P46781","io"
"P61254","P63220","io"
"P61254","P46779","io"
"P61254","P62280","io"
"P46776","P62891","io"
"P46776","P50914","io"
"P46776","O60841","io"
"P46776","P61247","io"
"P46776","P83881","io"
"P46776","P46778","io"
"P46776","P62277","io"
"P46776","Q92901","io"
"P46776","Q02543","io"
"P46776","P36578","io"
"P46776","P39019","io"
"P46776","P40429","io"
"P46776","P61313","io"
"P46776","P15880","io"
"P46776","P63220","io"
"P46776","P62841","io"
"P46776","P62910","io"
"P46776","P62701","io"
"P46776","P47914","io"
"P46776","P62847","io"
"P46776","P22090","io"
"P46776","P62945","io"
"P46776","P27635","io"
"P46776","P62750","io"
"P46776","P08708","io"
"P46776","P18077","io"
"P46776","Q96EH5","io"
"P46776","P62851","io"
"P46776","P46781","io"
"P46776","P61513","io"
"P46776","P61353","io"
"P46776","P05387","io"
"P46776","P42766","io"
"P46776","P18621","io"
"P46776","P62266","io"
"P46776","P62244","io"
"P46776","P62854","io"
"P46776","P62753","io"
"P46776","P46777","io"
"P46776","P42677","io"
"P46776","P23396","io"
"P46776","P62913","io"
"P46776","Q71UM5","io"
"P46776","P62269","io"
"P46776","P62917","io"
"P46776","P62979","io"
"P46776","P46782","io"
"P46776","P62280","io"
"P46776","P46779","io"
"P46776","P49207","io"
"P46776","P18124","io"
"P46776","P84098","io"
"P46776","Q07020","io"
"P46776","P62829","io"
"P46776","P62861","io"
"P46776","P60866","io"
"P46776","P61927","io"
"P46776","P62987","io"
"P46776","P39023","io"
"P46776","P63173","io"
"P46776","P62888","io"
"P46776","Q9UNX3","io"
"P46776","Q969Q0","io"
"P46776","P62857","io"
"P46776","P25398","io"
"P46776","P26373","io"
"P46776","P62241","io"
"P46776","P46783","io"
"P46776","P62899","io"
"P46776","P62906","io"
"P46776","Q9Y3U8","io"
"P46776","P62424","io"
"P46776","P83731","io"
"P46776","P30050","io"
"P46776","P62081","io"
"P46776","Q8TD47","io"
"P46776","Q6P5R6","io"
"P46776","Q02878","io"
"P46776","P35268","io"
"P46776","P32969","io"
"P46776","P62263","io"
"P46776","P05386","io"
"P46776","P62249","io"
"P46776","P61254","io"
"P46776","P05388","io"
"P46776","P08865","io"
"P46776","Q96L21","io"
"P46776","P62273","io"
"P61927","Q96L21","io"
"P61927","P62899","io"
"P61927","Q9UNX3","io"
"P61927","P46777","io"
"P61927","P61353","io"
"P61927","P32969","io"
"P61927","P27635","io"
"P61927","P05386","io"
"P61927","P83881","io"
"P61927","P62891","io"
"P61927","P25398","io"
"P61927","P62266","io"
"P61927","P39019","io"
"P61927","P62861","io"
"P61927","O60841","io"
"P61927","P08865","io"
"P61927","P15880","io"
"P61927","P62244","io"
"P61927","P61513","io"
"P61927","P62847","io"
"P61927","P62851","io"
"P61927","P62906","io"
"P61927","P42677","io"
"P61927","Q9Y3U8","io"
"P61927","P62888","io"
"P61927","P62841","io"
"P61927","P62280","io"
"P61927","P42766","io"
"P61927","P62750","io"
"P61927","P62987","io"
"P61927","P61254","io"
"P61927","P62979","io"
"P61927","P50914","io"
"P61927","P46781","io"
"P61927","P46782","io"
"P61927","Q02878","io"
"P61927","P84098","io"
"P61927","P62424","io"
"P61927","Q96EH5","io"
"P61927","P49207","io"
"P61927","P62269","io"
"P61927","P61247","io"
"P61927","P62945","io"
"P61927","P36578","io"
"P61927","P22090","io"
"P61927","P26373","io"
"P61927","P18077","io"
"P61927","P62241","io"
"P61927","Q6P5R6","io"
"P61927","P62753","io"
"P61927","P62917","io"
"P61927","P05388","io"
"P61927","Q92901","io"
"P61927","P46783","io"
"P61927","P60866","io"
"P61927","P62081","io"
"P61927","Q07020","io"
"P61927","P62249","io"
"P61927","P30050","io"
"P61927","P61313","io"
"P61927","P23396","io"
"P61927","P46779","io"
"P61927","P62263","io"
"P61927","P08708","io"
"P61927","P35268","io"
"P61927","P83731","io"
"P61927","P46778","io"
"P61927","P63173","io"
"P61927","P05387","io"
"P61927","P39023","io"
"P61927","P62701","io"
"P61927","P63220","io"
"P61927","P62857","io"
"P61927","Q8TD47","io"
"P61927","P62910","io"
"P61927","Q71UM5","io"
"P61927","P62277","io"
"P61927","P46776","io"
"P61927","P40429","io"
"P61927","P62829","io"
"P61927","P62913","io"
"P61927","Q969Q0","io"
"P61927","P18124","io"
"P61927","P47914","io"
"P61927","P62854","io"
"P61927","P18621","io"
"P61927","P62273","io"
"P61927","Q02543","io"
"P63173","P46783","io"
"P63173","Q02543","io"
"P63173","P39019","io"
"P63173","P46777","io"
"P63173","P08865","io"
"P63173","P62913","io"
"P63173","P62906","io"
"P63173","Q71UM5","io"
"P63173","P62273","io"
"P63173","P62945","io"
"P63173","Q6P5R6","io"
"P63173","Q8TD47","io"
"P63173","P49207","io"
"P63173","P26373","io"
"P63173","P62424","io"
"P63173","P62081","io"
"P63173","P62244","io"
"P63173","P18124","io"
"P63173","P62753","io"
"P63173","P18621","io"
"P63173","O60841","io"
"P63173","P62249","io"
"P63173","Q07020","io"
"P63173","P83731","io"
"P63173","P62891","io"
"P63173","P50914","io"
"P63173","Q969Q0","io"
"P63173","P46782","io"
"P63173","P62888","io"
"P63173","P62241","io"
"P63173","Q9UNX3","io"
"P63173","P32969","io"
"P63173","P62854","io"
"P63173","P61313","io"
"P63173","P62847","io"
"P63173","P36578","io"
"P63173","P62857","io"
"P63173","P62851","io"
"P63173","P62841","io"
"P63173","P61513","io"
"P63173","P15880","io"
"P63173","P05387","io"
"P63173","P08708","io"
"P63173","P46781","io"
"P63173","P84098","io"
"P63173","P62280","io"
"P63173","P35268","io"
"P63173","P23396","io"
"P63173","P46776","io"
"P63173","P62269","io"
"P63173","P30050","io"
"P63173","P61927","io"
"P63173","P62750","io"
"P63173","P62266","io"
"P63173","P62917","io"
"P63173","Q96EH5","io"
"P63173","P61254","io"
"P63173","P62910","io"
"P63173","P62263","io"
"P63173","P27635","io"
"P63173","Q92901","io"
"P63173","P62701","io"
"P63173","P42766","io"
"P63173","P42677","io"
"P63173","P47914","io"
"P63173","P46779","io"
"P63173","P40429","io"
"P63173","P25398","io"
"P63173","P62829","io"
"P63173","P83881","io"
"P63173","P46778","io"
"P63173","P39023","io"
"P63173","P22090","io"
"P63173","P60866","io"
"P63173","P61353","io"
"P63173","P05388","io"
"P63173","P62899","io"
"P63173","Q96L21","io"
"P63173","P62277","io"
"P63173","P63220","io"
"P63173","P61247","io"
"P63173","P62861","io"
"P63173","Q9Y3U8","io"
"P63173","P05386","io"
"P63173","P62987","io"
"P63173","Q02878","io"
"P63173","P18077","io"
"P63173","P62979","io"
"P30050","P18124","io"
"P30050","P26373","io"
"P30050","P36578","io"
"P30050","P61313","io"
"P30050","P62277","io"
"P30050","P62269","io"
"P30050","P47914","io"
"P30050","P50914","io"
"P30050","P08708","io"
"P30050","P62906","io"
"P30050","P62263","io"
"P30050","P46782","io"
"P30050","P18621","io"
"P30050","P62854","io"
"P30050","P62917","io"
"P30050","P61927","io"
"P30050","P05386","io"
"P30050","O60841","io"
"P30050","Q8TD47","io"
"P30050","P62249","io"
"P30050","P62913","io"
"P30050","P18077","io"
"P30050","Q71UM5","io"
"P30050","P61254","io"
"P30050","P39019","io"
"P30050","P62851","io"
"P30050","Q96EH5","io"
"P30050","P15880","io"
"P30050","P83731","io"
"P30050","P62841","io"
"P30050","P08865","io"
"P30050","P23396","io"
"P30050","P62979","io"
"P30050","Q02543","io"
"P30050","P62273","io"
"P30050","P62244","io"
"P30050","P05388","io"
"P30050","Q02878","io"
"P30050","Q6P5R6","io"
"P30050","P46777","io"
"P30050","P62280","io"
"P30050","P62899","io"
"P30050","P62750","io"
"P30050","P25398","io"
"P30050","P35268","io"
"P30050","P62701","io"
"P30050","P83881","io"
"P30050","Q969Q0","io"
"P30050","P05387","io"
"P30050","Q9UNX3","io"
"P30050","P61513","io"
"P30050","Q07020","io"
"P30050","P46776","io"
"P30050","P40429","io"
"P30050","P62081","io"
"P30050","P46783","io"
"P30050","P62857","io"
"P30050","Q92901","io"
"P30050","P84098","io"
"P30050","P27635","io"
"P30050","P62945","io"
"P30050","P62847","io"
"P30050","P62891","io"
"P30050","P42677","io"
"P30050","P46781","io"
"P30050","P62861","io"
"P30050","P62266","io"
"P30050","P62829","io"
"P30050","P63173","io"
"P30050","P22090","io"
"P30050","P46778","io"
"P30050","P62753","io"
"P30050","P32969","io"
"P30050","P42766","io"
"P30050","P63220","io"
"P30050","P62888","io"
"P30050","P39023","io"
"P30050","P60866","io"
"P30050","P61353","io"
"P30050","P62241","io"
"P30050","P62987","io"
"P30050","P49207","io"
"P30050","Q9Y3U8","io"
"P30050","P61247","io"
"P30050","P62424","io"
"P30050","P62910","io"
"P30050","P46779","io"
"P30050","Q96L21","io"
"P40429","P23396","io"
"P40429","P08865","io"
"P40429","P22090","io"
"P40429","P62241","io"
"P40429","Q6P5R6","io"
"P40429","P62750","io"
"P40429","P39023","io"
"P40429","P62891","io"
"P40429","P08708","io"
"P40429","P62917","io"
"P40429","P46781","io"
"P40429","P32969","io"
"P40429","P18621","io"
"P40429","P18077","io"
"P40429","P62269","io"
"P40429","P62899","io"
"P40429","P46778","io"
"P40429","P46783","io"
"P40429","P62280","io"
"P40429","P60866","io"
"P40429","P46782","io"
"P40429","Q969Q0","io"
"P40429","P62888","io"
"P40429","P62841","io"
"P40429","P62857","io"
"P40429","P83731","io"
"P40429","P62701","io"
"P40429","P27635","io"
"P40429","P05388","io"
"P40429","P62987","io"
"P40429","P62847","io"
"P40429","P39019","io"
"P40429","P05386","io"
"P40429","Q07020","io"
"P40429","Q71UM5","io"
"P40429","P84098","io"
"P40429","P62249","io"
"P40429","P25398","io"
"P40429","P62081","io"
"P40429","P05387","io"
"P40429","P61927","io"
"P40429","P18124","io"
"P40429","P61353","io"
"P40429","P62424","io"
"P40429","P62913","io"
"P40429","P46777","io"
"P40429","O60841","io"
"P40429","P15880","io"
"P40429","Q9Y3U8","io"
"P40429","P83881","io"
"P40429","Q02878","io"
"P40429","P62910","io"
"P40429","P50914","io"
"P40429","P36578","io"
"P40429","P63173","io"
"P40429","P61313","io"
"P40429","P47914","io"
"P40429","P62277","io"
"P40429","P62979","io"
"P40429","P62945","io"
"P40429","P62753","io"
"P40429","Q8TD47","io"
"P40429","P26373","io"
"P40429","P42677","io"
"P40429","P42766","io"
"P40429","P30050","io"
"P40429","P62263","io"
"P40429","P61247","io"
"P40429","Q02543","io"
"P40429","Q96EH5","io"
"P40429","P62829","io"
"P40429","Q96L21","io"
"P40429","Q9UNX3","io"
"P40429","P61254","io"
"P40429","P63220","io"
"P40429","P46779","io"
"P40429","P62861","io"
"P40429","P62906","io"
"P40429","P61513","io"
"P40429","P46776","io"
"P40429","P49207","io"
"P40429","Q92901","io"
"P40429","P62266","io"
"P40429","P62273","io"
"P40429","P35268","io"
"P40429","P62851","io"
"P40429","P62244","io"
"P40429","P62854","io"
"P62829","P32969","io"
"P62829","Q02878","io"
"P62829","P62269","io"
"P62829","Q6P5R6","io"
"P62829","P60866","io"
"P62829","P62081","io"
"P62829","P61353","io"
"P62829","P83881","io"
"P62829","P18124","io"
"P62829","P62979","io"
"P62829","Q92901","io"
"P62829","P46777","io"
"P62829","P46776","io"
"P62829","P27635","io"
"P62829","P83731","io"
"P62829","P61247","io"
"P62829","P62701","io"
"P62829","P46778","io"
"P62829","P47914","io"
"P62829","P62277","io"
"P62829","P49207","io"
"P62829","P42766","io"
"P62829","Q96L21","io"
"P62829","P84098","io"
"P62829","P61313","io"
"P62829","Q969Q0","io"
"P62829","P05386","io"
"P62829","P39019","io"
"P62829","P62424","io"
"P62829","P22090","io"
"P62829","P05388","io"
"P62829","P62263","io"
"P62829","P62753","io"
"P62829","P36578","io"
"P62829","P62280","io"
"P62829","P62841","io"
"P62829","P62851","io"
"P62829","Q9Y3U8","io"
"P62829","P39023","io"
"P62829","P62244","io"
"P62829","P62888","io"
"P62829","P62987","io"
"P62829","P25398","io"
"P62829","Q71UM5","io"
"P62829","P05387","io"
"P62829","P50914","io"
"P62829","P61927","io"
"P62829","P23396","io"
"P62829","P62854","io"
"P62829","P62917","io"
"P62829","P08708","io"
"P62829","P62899","io"
"P62829","P62249","io"
"P62829","P40429","io"
"P62829","P08865","io"
"P62829","P46782","io"
"P62829","P62273","io"
"P62829","P18621","io"
"P62829","P62910","io"
"P62829","P62241","io"
"P62829","P42677","io"
"P62829","P46783","io"
"P62829","Q9UNX3","io"
"P62829","P61254","io"
"P62829","P30050","io"
"P62829","P62857","io"
"P62829","Q02543","io"
"P62829","P62913","io"
"P62829","Q8TD47","io"
"P62829","O60841","io"
"P62829","Q07020","io"
"P62829","P15880","io"
"P62829","P62847","io"
"P62829","P62906","io"
"P62829","P63220","io"
"P62829","P63173","io"
"P62829","P62861","io"
"P62829","P46781","io"
"P62829","P26373","io"
"P62829","P62945","io"
"P62829","P61513","io"
"P62829","P35268","io"
"P62829","P62891","io"
"P62829","P18077","io"
"P62829","Q96EH5","io"
"P62829","P62266","io"
"P62829","P62750","io"
"P62829","P46779","io"
"P46778","P62847","io"
"P46778","P62269","io"
"P46778","Q92901","io"
"P46778","P62249","io"
"P46778","P05386","io"
"P46778","P22090","io"
"P46778","P62945","io"
"P46778","P23396","io"
"P46778","P62851","io"
"P46778","P62888","io"
"P46778","P62891","io"
"P46778","P27635","io"
"P46778","P61513","io"
"P46778","Q02878","io"
"P46778","P05388","io"
"P46778","P62861","io"
"P46778","P61927","io"
"P46778","P60866","io"
"P46778","P40429","io"
"P46778","P39023","io"
"P46778","P18077","io"
"P46778","P62424","io"
"P46778","P62241","io"
"P46778","P47914","io"
"P46778","P32969","io"
"P46778","P62906","io"
"P46778","Q71UM5","io"
"P46778","P62910","io"
"P46778","Q96EH5","io"
"P46778","P46783","io"
"P46778","Q9Y3U8","io"
"P46778","P50914","io"
"P46778","P46782","io"
"P46778","P18621","io"
"P46778","P46781","io"
"P46778","P35268","io"
"P46778","P15880","io"
"P46778","P62857","io"
"P46778","P62829","io"
"P46778","Q9UNX3","io"
"P46778","P08708","io"
"P46778","O60841","io"
"P46778","P62244","io"
"P46778","P62899","io"
"P46778","P39019","io"
"P46778","P30050","io"
"P46778","P62280","io"
"P46778","P46777","io"
"P46778","P62266","io"
"P46778","P08865","io"
"P46778","P62750","io"
"P46778","P36578","io"
"P46778","Q8TD47","io"
"P46778","P25398","io"
"P46778","P49207","io"
"P46778","P62979","io"
"P46778","P62273","io"
"P46778","P61353","io"
"P46778","Q07020","io"
"P46778","P62081","io"
"P46778","P62854","io"
"P46778","Q969Q0","io"
"P46778","P62263","io"
"P46778","P62917","io"
"P46778","Q96L21","io"
"P46778","P62913","io"
"P46778","P62753","io"
"P46778","P63220","io"
"P46778","P26373","io"
"P46778","Q02543","io"
"P46778","P62841","io"
"P46778","P83731","io"
"P46778","P61254","io"
"P46778","P62701","io"
"P46778","P62277","io"
"P46778","Q6P5R6","io"
"P46778","P18124","io"
"P46778","P61313","io"
"P46778","P83881","io"
"P46778","P63173","io"
"P46778","P61247","io"
"P46778","P05387","io"
"P46778","P42766","io"
"P46778","P62987","io"
"P46778","P42677","io"
"P46778","P46779","io"
"P46778","P46776","io"
"P46778","P84098","io"
"P84098","Q02878","io"
"P84098","Q71UM5","io"
"P84098","P62888","io"
"P84098","P62847","io"
"P84098","P62241","io"
"P84098","P27635","io"
"P84098","P42766","io"
"P84098","P61247","io"
"P84098","P62081","io"
"P84098","P39019","io"
"P84098","P62249","io"
"P84098","P62987","io"
"P84098","P18621","io"
"P84098","P18124","io"
"P84098","P15880","io"
"P84098","P61513","io"
"P84098","P62829","io"
"P84098","P62244","io"
"P84098","P47914","io"
"P84098","P46783","io"
"P84098","P30050","io"
"P84098","Q969Q0","io"
"P84098","P40429","io"
"P84098","P05388","io"
"P84098","P08865","io"
"P84098","P36578","io"
"P84098","P46776","io"
"P84098","P46778","io"
"P84098","P62945","io"
"P84098","P62841","io"
"P84098","P61927","io"
"P84098","P63220","io"
"P84098","P35268","io"
"P84098","P42677","io"
"P84098","P05386","io"
"P84098","P25398","io"
"P84098","P62750","io"
"P84098","P62263","io"
"P84098","P23396","io"
"P84098","P08708","io"
"P84098","Q96L21","io"
"P84098","P50914","io"
"P84098","P62753","io"
"P84098","P62854","io"
"P84098","P62280","io"
"P84098","P46781","io"
"P84098","P83881","io"
"P84098","P62701","io"
"P84098","Q6P5R6","io"
"P84098","O60841","io"
"P84098","P62277","io"
"P84098","Q07020","io"
"P84098","P39023","io"
"P84098","P62266","io"
"P84098","P46782","io"
"P84098","P62269","io"
"P84098","P62906","io"
"P84098","P61254","io"
"P84098","P60866","io"
"P84098","Q9UNX3","io"
"P84098","Q9Y3U8","io"
"P84098","P46777","io"
"P84098","P62273","io"
"P84098","P05387","io"
"P84098","P46779","io"
"P84098","P63173","io"
"P84098","P62917","io"
"P84098","P61313","io"
"P84098","P22090","io"
"P84098","P83731","io"
"P84098","P62899","io"
"P84098","P62861","io"
"P84098","P62913","io"
"P84098","P49207","io"
"P84098","P18077","io"
"P84098","P32969","io"
"P84098","P62851","io"
"P84098","Q92901","io"
"P84098","P26373","io"
"P84098","P62424","io"
"P84098","P62979","io"
"P84098","Q96EH5","io"
"P84098","Q02543","io"
"P84098","P61353","io"
"P84098","P62910","io"
"P84098","P62891","io"
"P84098","Q8TD47","io"
"P84098","P62857","io"
"Q6P5R6","P62081","io"
"Q6P5R6","P46776","io"
"Q6P5R6","P18621","io"
"Q6P5R6","P62861","io"
"Q6P5R6","P42766","io"
"Q6P5R6","P62854","io"
"Q6P5R6","Q9Y3U8","io"
"Q6P5R6","P08865","io"
"Q6P5R6","Q969Q0","io"
"Q6P5R6","P62851","io"
"Q6P5R6","P61927","io"
"Q6P5R6","P39019","io"
"Q6P5R6","P62273","io"
"Q6P5R6","Q07020","io"
"Q6P5R6","Q92901","io"
"Q6P5R6","P05387","io"
"Q6P5R6","P62424","io"
"Q6P5R6","P62280","io"
"Q6P5R6","P62753","io"
"Q6P5R6","P50914","io"
"Q6P5R6","P62263","io"
"Q6P5R6","P08708","io"
"Q6P5R6","P61313","io"
"Q6P5R6","P61513","io"
"Q6P5R6","P60866","io"
"Q6P5R6","P62269","io"
"Q6P5R6","P18124","io"
"Q6P5R6","P05386","io"
"Q6P5R6","Q71UM5","io"
"Q6P5R6","P83731","io"
"Q6P5R6","P62701","io"
"Q6P5R6","P46779","io"
"Q6P5R6","P61254","io"
"Q6P5R6","P62857","io"
"Q6P5R6","P18077","io"
"Q6P5R6","Q96L21","io"
"Q6P5R6","P62917","io"
"Q6P5R6","P32969","io"
"Q6P5R6","P36578","io"
"Q6P5R6","P49207","io"
"Q6P5R6","O60841","io"
"Q6P5R6","Q96EH5","io"
"Q6P5R6","P62847","io"
"Q6P5R6","P05388","io"
"Q6P5R6","P63173","io"
"Q6P5R6","P35268","io"
